#OTU ID	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
NR 041989.1 Neisseria subflava strain U37 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761.015702290657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537.692224970427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26023.5947258848	0	0	0	0
NR 042008.1 Roseburia hominis strain A2-183 16S ribosomal RNA gene  complete sequence	0	251.313111005001	139666.300650794	124.705383531407	0	815.419584339867	129.642833992351	0	0	0	75423.493474035	0	376.345434929874	0	163.307966162589	0	0	259.703159288933	510.901357720358	133.440085401655	211.039474933786	0	0	0	2175.15430000816	281.123933486077	0	642.701058314409	137.744841455687	0	0	1115.94688092847	0	0	0	223.793751678453	0	0	4964.04825656608	0	0	0	74135.8433666126	0	0	0	0	1720.57811424639	0	2404.48008935358	0	1492.57158602953	0	85633.9178368078	150.925171300069	0	99.677046369762	0	0	493.66260629173	1027.88127971219	0	9174.76284876386	0	447.407274842289	0	358.401529179858	1827.15147085693	0	302.798616210324	785.286865291891	583.490146310154	2079.28179160704	254.249138731043	0	0	0	182079.540009583	573.608282903605	492.865768008083	167.667080245465	0	0	8631.79239854219	30449.2434534127	0	1429.03075988711	0	5376.92224970427	0	726.058229870035	24455.4141569675	0	11512.5752745306	0	3569.44554612517	0	4655.49348230912	0	573.813998192486	0	0	0	2662.67265768015	371.742605420007	257273.075776292	0	24953.2996905233	0	0	363.609919278598	0	0	0	0	0	563.888575617458	1469.92172666806	2959.14637330502	0	1277.79197546639	0	2321.47831739252	97.5257711850356	0	383.788762665029	126.898722129868	0	0	0	1443.70975659053	0	11819.4148420849	433.745391455216	68009.4759869875	8787.34622144112	36944.9378330373	0	0	0	0	0	1152.20647540039	0	0	0	105829.285218598	45740.4230989137	0	2111.48648648649	81314.0348024069
NR 042054.1 Enterococcus faecium strain LMG 11423 16S ribosomal RNA gene  complete sequence	0	0	0	124.705383531407	0	0	0	388.341973942254	132.023658639628	0	0	170.330185063746	250.896956619916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.793751678453	0	180.251631277263	0	0	139.542023080251	0	0	0	0	0	0	0	0	0	0	0	142.747023724555	0	0	0	199.354092739524	0	0	0	256.970319928048	0	0	253.671900763552	0	456.308464522017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.675617278251	0	0	0	0	120.586532896006	0	0	0	0	153.083093503154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1017.70812131081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.793939036613	0	0	0	0	0	0	0	0	0	0	0	0	0	576.103237700196	0	0	0	0	0	0	0	0
NR 042072.1 Lysinibacillus fusiformis strain DSM 2898 16S ribosomal RNA gene  complete sequence	0	251.313111005001	0	1122.34845178266	0	0	129.642833992351	0	0	0	0	681.320740254984	250.896956619916	0	163.307966162589	0	0	0	0	0	1266.23684960272	0	0	0	135.94714375051	0	113.954919433872	642.701058314409	0	0	0	0	953.122269701832	0	0	30212.1564765912	0	1261.76141894084	150.425704744427	0	418.626069240752	0	0	0	613.835860290958	396.959291824623	0	0	0	77.5638738501156	0	0	856.482142347332	0	0	0	199.354092739524	1055.2604734602	0	0	0	0	3604.37111915723	1014.68760305421	0	912.616929044034	238.934352786572	5887.48807276123	0	0	0	145.872536577539	0	0	0	919.497954117052	0	0	286.804141451803	123.216442002021	0	0	0	137.012577754638	0	4651.67521513998	0	361.759598688019	0	0	242.019409956679	226.439019971922	153.083093503154	7675.05018302043	0	132.201686893525	797.075870236048	0	0	430.360498644364	0	0	0	2995.50673989017	123.914201806669	1703.7952038165	0	836.423453313631	0	0	0	0	0	282.925449144151	835.328841120454	0	0	244.986954444676	2262.87663840972	1181.61408483989	1277.79197546639	0	464.295663478503	0	264.74637297469	4221.67638931532	0	2481.20013742032	0	745.879018423212	433.112926977161	125.495708046785	0	433.745391455216	113.349126644979	0	710.479573712256	0	0	0	0	0	0	264.350952324306	51036.3970094462	0	131852.879944483	14293.8822184105	1210.50720251785	16891.8918918919	0
NR 042167.1 Actinomyces graevenitzii strain CCUG 27294 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	509.637240212417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.793751678453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819.175254353916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898.2686310356	0	0	0	0	0	0	0	0	321.068516021319	0	0	0	0	0	0	247.828403613338	0	0	0	0	0	0	0	0	0	0	0	0	0	522.202301171474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474.991687645466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042154.1 Enterobacter hormaechei strain 0992-77 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635.414846467888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.26916872782	0	0	0	0	0	0	0	113.867981462293	642.137032042638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.067433723825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042187.1 Cloacibacterium normanense strain NRS1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123.00356011366	0	0	0	1021.80271544072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224.66474802523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.754920763097	0	0	0	0	0
NR 042668.1 Gordonibacter pamelaeae strain 7-10-1-b 16S ribosomal RNA gene  partial sequence	3958.00349970836	228192.304792541	15935.0812823054	0	0	18041.1583035196	0	327954.796994233	102978.45373891	0	4887.53124132186	0	250.896956619916	0	163.307966162589	0	0	1298.51579644466	0	0	633.118424801359	301676.96159217	0	25289.1241976988	407.841431251529	843.371800458232	422089.021583062	428.467372209606	47935.2048265792	0	25205.453756785	2231.89376185694	0	114.883106439198	111329.930469033	2909.31877181989	10038.0754586362	0	10981.0764463432	278969.957081545	445836.763741401	89243.5152492424	5140.38975577437	0	0	0	691.467293597013	1720.57811424639	531.830027123331	853.202612351271	0	344.439596776045	0	1701.33611596307	66558.0005433306	74025.3900169497	1794.18683465572	351.7534911534	76157.6588386581	0	502762.430939227	0	2129.85566132018	3805.07851145329	10737.7745962149	685831.622176591	1314.13894032615	13399.1107862842	2983.73862449649	756.99654052581	3612.3195803427	4084.43102417108	1956.9710979831	508.498277462085	276796.036333609	0	231.61283598337	532.396315817494	573.608282903605	2833.97816604648	108648.267999061	0	554.026851834752	0	0	0	1429.03075988711	120.586532896006	0	153.661759734472	3630.29114935018	452.878039943843	0	8560.63289644586	0	7138.89109225034	0	0	0	860.720997288729	112121.589634982	1089504.57943747	0	19970.0449326011	152414.468222203	851.897601908251	0	4739.73290211058	2235393.73412362	0	0	0	0	104399.490734192	0	342.237204606513	0	857.454340556365	1566.60690351442	0	0	20489.2431473476	464.295663478503	0	794.239118924071	0	0	0	0	0	2743.04853752202	0	4262.73977911257	0	5780.80545889394	237.495843822733	1420.95914742451	0	0	0	0	0	1152.20647540039	0	0	0	0	0	0	0	8944.54382826476
NR 042499.1 Bacteroides xylanisolvens strain XB1A 16S ribosomal RNA gene  partial sequence	496104.491292392	2010.50488804001	53965.0231661266	8729.37684719849	179008.460946787	29558.9599323202	10501.0695533804	3786.33424593697	6733.20659062104	1887.54663350506	77534.0183282422	1107.14620291435	7025.11478535765	637724.492003856	979.847796975536	433012.889455135	10336.6228497874	597706.821103479	1404.97873373098	2135.04136642647	949.677637202039	1132.23213274793	674786.317666073	244313.644295898	25422.1158813453	4779.10686926331	5697.7459716936	774669.008954968	264332.350753464	517463.070390527	557919.788039719	90391.6973552059	109926.768438945	696191.625021541	490200.018755945	3804.4937785337	4153.68639667705	1802.51631277263	5114.47396131051	9423.89354406522	14512.3704003461	377686.341015875	50033.1269562039	875163.367055521	6752.19446320054	353690.729015739	2904.16263310745	197866.483138335	3855.76769664415	6592.92927725982	2924.63866561002	633654.044868998	2283.95237959289	64764.1948143275	424703.432038395	288837.386281089	9469.31940512739	710542.052129867	271670.59939823	2221.48172831278	1284.85159964024	3487.06411698538	17858.0205449154	10400.5479313056	3579.25819873831	228.154232261008	693148.557433845	74913.2103051343	570789.198866179	2800.8871999455	227890.248307707	681516.49089026	526792.157438325	1779.7439711173	2477.29149463253	5976.73670176084	1621.28985188359	58563.5947399244	580491.582298448	617067.94154612	440461.419804836	605422.872737641	42106.0407394412	605047.543364481	865695.413875486	35254.8016305346	869029.330856347	1326.45186185607	8065.3833745564	2458.58815575156	663133.183281299	30342.8286762375	1071.58165452207	1475.97118904239	385276.073619632	81436.2391264113	213388.597260336	18943.0424452578	17930.7307559219	24243.6414236325	217266.724803787	14340.618367464	338455.991707603	16641.7041105009	2478.28403613338	77096.7329726967	558558.12671516	68865.530989489	2116.85012701101	531376.887354421	6908.58846629336	7123.95684917566	27379.6343397469	565.850898288301	3062.87241744167	41068.4645527815	0	36380.5627350344	85989.3122595694	3544.84225451967	6388.95987733197	241123.41020964	406723.001207169	530247.617933039	5559.67383246849	1727.04943199263	5837.34121797394	254036.721762034	1179.17575614645	704482.732900723	764444.316114688	456804.377290297	74985.4679325712	2602.47234873129	65969.1917073779	15674.7256923004	30550.621669627	658312.37891092	523616.110248874	360026.334938841	326322.537317989	1051931.39164727	1728.30971310059	640522.357481793	1790.75077226127	15948.3193701423	13879.2505204719	17152.6586620926	403.502400839285	10557.4324324324	30086.1928768905
NR 042203.1 Bacteroides cellulosilyticus strain CRE21 16S ribosomal RNA gene  partial sequence	1145.73785517874	5905.85810861753	401.724738209379	169100.500068588	502762.044612265	45663.4967230325	164516.756336294	9223.12188112852	15710.8153781158	65286.9070882928	1555.12357678423	130132.261388702	152545.349624909	937997.914904499	107946.565633472	1146152.1915383	1170.18371884386	1038.81263715573	178943.200541555	82866.2930344275	117021.388850785	880.624992137277	965360.969026475	1331.00653672099	2718.9428750102	287168.098056028	7634.97960206942	856.934744419213	688.724207278437	975420.130374977	586.173343181046	6695.68128557081	158.853711616972	789476.707450169	535.884141848532	181720.526362904	76150.9172724126	140055.517502433	1203.40563795541	17939.4599995458	22047.6396466796	695.042953654536	1941.9250188481	1694.17687206544	96986.0659259714	396.959291824623	108836.95201217	0	65282.1358293889	119215.674107628	5566.2477829352	803.692392477439	92214.5773260627	1814.75852369394	452.775513900208	518.869556193573	276205.09549061	1758.767455767	499.394484187922	117615.115949005	128.485159964024	480539.932508436	5078.88657699428	232363.461099414	37582.2110867523	570.385580652521	716.803058359716	55220.5777858985	1193.4954497986	222632.682568641	628.229492233513	583.490146310154	122.310693623944	381882.206374026	990.916597853014	459.748977058526	146495.118759482	1597.18894745248	286.804141451803	862.515094014145	1006.00248147279	976497.264124044	34903.6916655894	755213.328583564	0	0	714.515379943553	190044.375844106	672.115281213034	768.308798672362	1452.11645974007	4075.90235949459	84808.033800747	15054.9061282324	777423.312883436	1983.02530340287	1024.81183316063	0	269380.393637212	3586.33748870304	996.636352310951	8030.74628577984	1012663.93257921	31619.2378099517	6691.36689756013	4685.43681049538	766834.038371661	2369.86645105529	12701.100762066	1080867.51440589	353792.451458076	8141.66497048646	748.07744097669	3960.95628801811	365595.589463719	171.118602303256	281.944287808729	1469.92172666806	116451.113161239	94529.1267871913	109890.10989011	1499.21291322056	464.295663478503	819216.477954299	3441.70284867097	0	281334.466961918	572.584647096996	1326.57272566476	0	577.483902636214	1032704.18151699	3100.17438480915	251138.58165257	340.047379934938	2137.4625944046	1420.95914742451	805336.850928178	823454.303294478	797324.924633563	912014.001241389	1485722.43075023	4608.82590160157	1231875.43783126	0	201.877460381548	3469.81263011797	2858.7764436821	0	0	2439.42104407221
NR 042358.1 Mesorhizobium thiogangeticum strain SJT 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	111.080255484588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.251631277263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385.455479892072	0	0	0	0	0	0	0	0	0	157.057373058378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.867981462293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590.807042419946	0	0	0	0	0	0	0	0	0	559.409263817409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76335.8778625954	0	0	0	0
NR 042356.1 Serratia ureilytica strain NiVa 51 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.293458719403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042422.1 Erwinia tasmaniensis strain Et1 99 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.853711616972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.675617278251	0	0	0	0	0	0	0	0	0	0	0	0	0	113.867981462293	160.534258010659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042583.1 Alloscardovia omnicolens strain CCUG 31649 16S ribosomal RNA gene  complete sequence	0	0	0	872.937684719849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.38523184881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042650.1 Biostraticola tofi strain BF36 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.02526743792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.867981462293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042776.1 Streptococcus salivarius strain ATCC 7073 16S ribosomal RNA gene  complete sequence	0	1507.87866603001	133.908246069793	124.705383531407	0	12944.7859013954	129.642833992351	2135.88085668239	2112.37853823405	0	0	340.660370127492	627.242391549791	0	0	0	0	0	1021.80271544072	0	527.598687334466	754.821421831952	0	0	0	1405.61966743039	2734.91806641293	0	0	0	0	0	0	0	0	11861.068838958	5192.10799584631	0	1203.40563795541	1248.94974680382	558.168092321003	0	114.230883461653	242.02526743792	1227.67172058192	0	14382.5197068179	0	0	28000.5584598917	0	0	0	0	0	0	897.093417327858	0	0	1604.40347044812	256.970319928048	0	41614.102921179	5834.45371756171	36239.9892622254	0	0	0	0	1741.09204320936	0	0	0	762.747416193128	0	1838.9959082341	347.419253975055	0	0	123.216442002021	0	0	0	0	21548.6953670305	0	0	482.346131584025	32530.3796107108	0	0	226.439019971922	0	46935.883811548	0	0	0	642.137032042638	104.858074596034	0	0	0	0	41937.0943584623	17967.559261967	0	0	0	1058.4250635055	0	0	0	0	565.850898288301	0	0	40599.977444457	489.973908889352	62142.0738394054	7089.68450903935	0	0	464.295663478503	0	0	0	0	0	0	0	433.112926977161	0	0	0	0	189284.187526718	0	0	0	0	0	0	1152.20647540039	0	0	201.877460381548	0	71469.4110920526	0	0	0
NR 042745.1 Bacteroides massiliensis strain B84634 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	101.927448042483	0	0	0	1776.514478593	0	0	0	98.3535613824577	0	0	0	129.851579644466	0	0	0	0	0	147.889615191221	0	0	0	214.233686104803	137.744841455687	149.51258895999	0	0	0	114.883106439198	0	0	0	0	0	113.540886073075	0	0	228.461766923305	242.02526743792	0	0	0	0	132.957506780833	0	0	0	142.747023724555	0	0	172.956518731191	0	0	124.848621046981	0	0	0	0	253.671900763552	0	114.077116130504	0	0	0	75.699654052581	157.057373058378	0	0	127.124569365521	0	0	0	532.396315817494	0	123.216442002021	0	0	0	137.012577754638	0	0	0	0	0	0	0	226.439019971922	0	295.194237808478	0	132.201686893525	0	3692.28793424517	104.858074596034	286.906999096243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.868818870093	0	195.051542370071	0	0	0	0	0	0	0	0	0	0	226.698253289958	0	0	0	0	0	203.50641553975	0	0	0	0	0	0	0	0	0	0
NR 042772.1 Streptococcus mutans strain ATCC 25175 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	528.094634558513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.540886073075	0	0	0	0	0	0	414.880376158208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1664.17041105009	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 074784.1 Bacteroides fragilis strain NCTC 9343 16S ribosomal RNA gene  complete sequence	183422.214815432	573999.145535423	38967.2996063098	37910.4365935477	8391.02160688064	1209573.02592015	5185.71335969404	323780.120774354	1169597.59188847	2362653.22437378	228714.246042766	368253.860107819	19569.9626163535	51733.9732871727	57811.0200215567	25481.0794711849	3945469.43870188	300736.258456584	93878.1244811158	1176674.67307179	107630.132216231	727773.654216307	7830.85356303837	1127362.53660268	1203947.90505451	26706.7736811774	442259.042322857	217018.724024166	1389432.21576352	14054.1833622391	953117.85601238	151768.775806272	1735953.36055027	6778.10327991269	703347.936176199	5594.84379196133	555901.696088612	3043188.29085403	491290.351695298	468356.155051434	418905.153286912	1145291.77903194	359027.666719974	412169.030446779	73046.467374624	1661076.15664014	5255.1514313373	464556.090846524	1708902.83465404	3800.62981865566	1746103.62655195	189097.338630049	2923030.80480772	466279.518181612	906154.728485617	1561451.45110519	6877.71619951358	222308.206408949	811890.582668514	32705.1476668271	474752.666067069	977165.354330709	182020.74151744	96648.9941909135	499753.925998837	333333.333333333	196045.636461382	223927.563595022	292406.385200656	6510.17024852196	323852.303246376	282117.48574096	206705.072224465	21865.4259308697	439801.816680429	3437083.35248954	375907.63280101	141085.023691636	286517.337310351	257399.147342221	914456.255658764	5702.57022986789	3120463.9051506	11372.0439536349	183163.910619759	1027775.39753461	274195.277053339	23634.9604476172	1478.65361866867	2385137.83459848	151262.131222924	605045.061364974	39648.5212173168	473786.751682607	6871.16564417178	158774.225959123	1652338.27899933	481.602774031978	4613.75528222551	1292085.67042993	942817.989286159	1631962.3702174	15322.9077470819	369112.99717091	298633.226354072	110746.688248073	7909.21183505698	341121.365043076	794877.222692633	12278.4410026988	437786.342811432	461021.778953796	1816182.41120321	336398.359032395	1479924.26351841	225705.436437995	282508.176384346	838712.838541348	25413.8453236784	101618.811296231	3958599.53999489	520226.880887534	82180.332435695	17944.7418980466	1798157.3652441	260784.464230887	776493.280712663	764782.226972554	2918902.18737103	1601402.25255464	306643.95229983	29240.4999749009	111606.277853129	19952.2880069399	391621.232558403	14487.2464731867	524333.925399645	9618.4234029982	11007.27580931	13513.9817734502	20554.1479695147	86473.131562693	417098.744094942	28549.902851025	2584501.05206608	44413.0412839406	548230.39555864	54316.75242996	3228.01920671428	90793.9189189189	44722.7191413238
NR 043318.1 Alistipes onderdonkii strain WAL 8169 16S ribosomal RNA gene  partial sequence	750354.137155237	2261.81799904501	0	16710.5213932085	699.251800573387	611.5646882549	28391.7806443249	97.0854934855634	792.141951837769	333.096464736188	111.080255484588	1703.30185063746	13799.3326140954	12785.9629797195	19107.032041023	25481.0794711849	195.03061980731	551090.104011115	4470.38688005313	266.880170803309	8969.17768468592	125.803570305325	6331.32841266932	664320.151438966	135.94714375051	45120.3913245154	455.819677735488	833797.506319894	984600.126725254	15549.309251839	628143.354552808	168507.979020199	0	5629.27221552071	837854.85578018	31554.9189866619	14884.0429214261	180.251631277263	150.425704744427	113.540886073075	279.084046160501	918568.767549835	114.230883461653	0	0	0	16456.9215876089	3441.15622849277	930.70254746583	19546.0962102291	283.029548284841	575558.566212772	285.494047449111	226.844815461743	703914.998943524	754436.334705455	33591.1646266098	525519.715783179	630610.384908299	12711.812112012	0	112.485939257593	46201.4843455609	32216.3313969712	1342.22182452687	0	531987.336479302	11977.9929756177	595554.2294495	20514.6062482494	642835.827927942	783481.393957959	682982.913196101	54282.1911190776	330.305532617671	1379.24693117558	4169.03104770066	0	519689.104310666	765543.754158555	814862.009992958	8146.52889981127	0	10549.9684871071	53403.288518293	1224.12505661578	800793.112071737	14590.9704804167	0	307.323519468945	568745.613398195	0	7807.23776866083	295.194237808478	8834.35582822086	132.201686893525	0	0	45508.4043746789	0	779120.468419086	0	9013.47514534229	332.834082210018	247.828403613338	0	18454.827615133	278.80781777121	1058.4250635055	16533.3463006638	727.219838557196	3053.12436393242	0	282.925449144151	0	171.118602303256	0	122.493477222338	2611.01150585737	27767.9309937374	2555.58395093279	613677.819144949	388151.174668029	11605.5667710192	2117.97098379752	0	126.898722129868	2672.06168645265	442.19090855492	0	510207.027979095	26479.5943978716	0	6506.18087182824	0	237.495843822733	0	18000.1923684681	9025.96616363416	11088.3953012925	22690.9653326821	5226.39806148145	1728.30971310059	14539.3023778368	0	201.877460381548	0	952.925481227368	403.502400839285	0	813.140348024069
NR 043016.1 Bacteroides salyersiae strain WAL 10018 16S ribosomal RNA gene  partial sequence	104.15798683443	0	0	0	0	0	259.285667984702	0	0	0	0	0	125.448478309958	0	0	330.923110015388	0	0	0	0	0	0	166.613905596561	0	0	421.685900229116	0	0	0	149.51258895999	0	0	0	114.883106439198	0	0	0	0	0	0	0	139.008590730907	0	0	0	0	276.586917438805	0	0	0	0	0	0	0	0	0	99.677046369762	0	0	0	0	224.971878515186	0	253.671900763552	0	0	119.467176393286	0	0	0	0	0	0	127.124569365521	0	0	115.806417991685	0	0	0	0	271.550963327042	0	0	0	0	0	120.586532896006	0	0	0	0	0	0	0	0	227.735962924585	0	104.858074596034	0	0	0	0	0	0	0	359.509628866226	0	0	121.568722798998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380.696166389604	0	0	0	0	250.99141609357	0	0	113.349126644979	0	0	0	220.145516186199	346.51235316539	203.50641553975	0	0	264.350952324306	0	0	0	0	0	0	0
