#Taxonomy	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283.S145.L001.001	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023.S170.L001.001	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026.S116.L001.001	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224.S144.L001.001	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Gaiellales;f__Gaiellaceae;g__Gaiella	0	0	0	0	0	0	0	1.94172872108038e-05	0	0	0	0	0	0	0	0	0	0	2.55408270119786e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42732761450736e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79300045292627e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.100727580931e-05	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32697036215415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000423370025402202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111921923266329	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000333305557870178	1.25656555502501e-05	0	0	6.99251800573386e-05	2.03856973947079e-05	0	0	0	5.55160774560313e-05	2.22160510969175e-05	0	0	5.90115564298008e-05	0	6.61835269201496e-05	1.95034423575761e-05	0.000259703159288933	1.27704135059893e-05	0.000106752068321324	1.05505264712709e-05	0	4.99841716789683e-05	0.000354935076458931	0	1.40565918387428e-05	0	6.42659754503974e-05	0.000179063360881543	5.98050355839962e-05	0.000293090107622688	0.000111594688092847	0	8.04172506490821e-05	0.000133971035462133	6.71351206194334e-05	0	1.80251631277263e-05	0	0	0	0.00029191398267977	1.14226968987378e-05	0	0	0	1.38291546237778e-05	0	0.000132957506780833	0	8.49096655502618e-05	0.000172219798388023	1.42732761450736e-05	0	0.000256572791210118	0.00019025217060431	0	0.00010552604734602	0.00044945503576913	0	0	8.9987739170538e-05	0	0	0	0	0.000167248052754814	2.02922077922078e-05	0.000268536476204684	2.27100681302044e-05	0.000172763110364216	8.75235219465231e-05	0.000183466040435915	1.27124569365521e-05	0	0	0	0	0.000258123727306622	0.000246432884004042	0.000301795684321714	5.43101926654085e-05	0	0	0	0	0.00030365818805373	2.41173065792012e-05	0	3.07323519468945e-05	0.000193615527965343	0	0	0	4.9079754601227e-05	0	0	0	2.09720547370629e-05	0	4.98318176155475e-05	0	4.50673757267114e-05	0	0	0	5.99182714777044e-05	1.39403908885605e-05	0	6.07851003562007e-05	3.63609919278598e-05	0	0	0	2.78442947040151e-05	0	0	0	0	0	0	9.99500249875062e-05	9.28591326957006e-05	3.90099280266828e-05	0	0	1.26897111821735e-05	0	0	0	0.000202119365922675	3.76482399447826e-05	0	0	1.13350411461994e-05	0	0	2.7481209722852e-05	4.40291032372398e-05	3.4651235316539e-05	5.08760862044405e-05	4.75127096498313e-05	0	3.96536910977463e-05	0	0	0	9.52834683182468e-05	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14881786641546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4651235316539e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0190400799933339	0.0755195898570028	0.138099574171778	0.0602209806953659	0.0954478707782673	0.0625127410608717	0.0512724114238303	0.0315822176483723	0.0158166431221367	0.0275581808491739	0.0991946681477367	0.0442006830240421	0.0380099352702092	0.147351856405213	0.0374742823552464	0.193239352725107	0.0104538451036608	0.0127773954370155	0.0485403417362654	0.0761409127301841	0.0295414741195586	0.0354739291779357	0.154351122144654	0.0167706823626845	0.0750302486507063	0.102880195667758	0.0509366880897033	0.00694072534864292	0.0122038567493113	0.140138149632199	0.0203052826560998	0.0108246847450061	0.00810141059855128	0.15294212255589	0.010302372627038	0.0464127467215683	0.0450989893396096	0.0499477270269296	0.0113573115513636	0.0594052660860877	0.0323318867476941	0.0122881886042341	0.142223999086184	0.0617890507769011	0.0346795973483918	0.0374317753299593	0.0354164649914951	0.0151410874053682	0.0845875658139659	0.0262482256850989	0.0324826642766168	0.0198626834140853	0.0507557699718816	0.0975784041286225	0.00984032116876453	0.00925317375211872	0.054842310912643	0.0102712019416793	0.0208871743011598	0.0354462875197472	0.0242959194161784	0.105848078199345	0.0840349900075353	0.0744019684939499	0.0288190876189625	0.0254391968971024	0.0172862808811583	0.133989448051948	0.0203043413396986	0.077441332323997	0.0123290037850827	0.0165273583942351	0.0112770459521276	0.112746780570281	0.0457968620974401	0.00110339754494046	0.0541626616947111	0.0493531384762817	0.0139673616887028	0.0161906404790655	0.0107472796472344	0.169787239820233	0.0445991615726976	0.131831696055462	0.00154595708797901	0.00985420670575706	0.0151650471563304	0.0659487748408258	0.000739316871211001	0.0239558683426043	0.0148115878893487	0.0795253838141389	0.0238354025381565	0.0542933018589554	0.135263803680982	0.130088179690908	0.0485880209519472	0.00409460956693482	0.0743983641797305	0.0581999196648878	0.00941821352933848	0.0389116218593445	0.140069403758619	0.036911299717091	0.0412386463612595	0.0597180218937684	0.176435342193248	0.127749742102769	0.0332345469940728	0.159208334852961	0.0829394225874482	0.0192346834927743	0.0144526399257918	0.0192090075817585	0.0842568357743498	0.0123507475452462	0.0693574772945225	0.0867610671501017	0.0571115250047869	0.0422427035330261	0.0494505494505494	0.00924537731134433	0.018618256105488	0.16922506777975	0.0108546012919623	0.00034519791347039	0.0767727526521496	0.0360700790106493	0.0103177878662815	0.0488168714687949	0.0144804088586031	0.164936939198092	0.0980042627397791	0.0935155063977445	0.120468817301807	0.00232729345270607	0.144653641207815	0.142448850598403	0.163237900252067	0.154856370629613	0.167219520136755	0.211526583361049	0.017513538426086	0.177318088692089	0.00076106907821104	0.000726758857373574	0.154749568221071	0.0113387327298714	0.000121050720251786	0.00190033783783784	0.180517157261343
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides acidifaciens	0	0	5.35632984279172e-05	0	0	0	0	0	0	0	9.99722299361289e-05	0	0	2.95057782149004e-05	0	1.65458817300374e-05	0	1.29851579644466e-05	0	0	0	0	4.99841716789683e-05	0	4.07846975814674e-05	0	0	0	0	7.47562944799952e-05	1.17236043049075e-05	0	1.58851188206888e-05	0.000103393607977391	1.33971035462133e-05	0	0	0	0	0	0	4.17019975256815e-05	2.28453937974756e-05	0	0	3.96943534782177e-05	0	0	0	0	0	1.14813198925348e-05	0	9.07389553677763e-05	0	0	0	0	2.49697242093961e-05	0	0	0	0	0	0	0	0	0	4.47560793674474e-05	7.57002271006813e-06	0	1.45872536577539e-05	0	1.27124569365521e-05	0	0	0	5.32396315817495e-05	0	0	1.67664269067619e-05	1.35775481663521e-05	0	4.11032101607135e-05	0	0	0	0	0	0	0	2.26439019971922e-05	0	0	4.9079754601227e-05	6.6101717322616e-05	0	1.60572924193522e-05	0	2.86911114936593e-05	0	0	0	0	0	0	4.79346171821635e-05	4.18211726656815e-05	0	3.64710602137204e-05	0	0	1.49613249749398e-05	0	0	0	0	4.89967907102085e-05	0	0	0	0	0	2.92574460200121e-05	0	0	0	0	0	0	0	1.25494133149275e-05	9.68804495252858e-05	0	4.53401645847974e-05	0	0	4.1221814584278e-05	2.20145516186199e-05	0	0	0	0	2.64357940651642e-05	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	0.0927839346721107	0.0285617350657184	0.0337582688341948	0.0701102409338056	0.0219565065380043	0.0566722387572879	0.0581173755785161	0.0268929427869632	0.0336532748900889	0.0172766033043169	0.0137628436545404	0.0320391078104906	0.0396783581715089	0.00515367592820261	0.0465040331798439	0.0350938151494093	0.000136524096503033	0.0761839217774084	0.0377621127372104	0.0293167867627435	0.0316410288873415	0.035838731995723	0.020010330062147	0.00110917211393416	0.0136356838914039	0.103062931361662	0.0373877569624869	0.0597887791606864	0.00838842975206612	0.0263142156569583	0.00203990714905391	0.00714206003794219	1.58851188206888e-05	0.0229418927923167	0.00823921868092119	0.0654343642304077	0.0513636992939222	0.00158621435523992	0.0172240022865051	0.0263304304383863	0.0220336854443716	0.00551856433923185	0.0171911588326004	0.000169417687206544	0.03369752025534	0.000138930237173762	0.043824591002752	0.00120440467997247	0.0120326543636654	0.0347028846675923	0.0183593565734233	0.0456841718523961	0.0135025192332396	0.0134293653944309	0.010806242265085	0.0132484693348092	0.0486423986284438	0.0845615392732773	0.00217236600621746	0.0227586887835703	0.0219061568506527	0.00862757449297533	0.00592995446057072	0.0761269374191421	0.0203297439792681	0.0121263974446726	0.0565895732785397	0.0375202922077922	0.0879904520364016	0.0704844814534444	0.0974698057200295	0.0544250433970796	0.0441786225369684	0.080355440295946	0.0244591246903386	0.000735598363293642	0.0312793134995541	0.0232657190012245	0.0663377979178019	0.062680204046428	0.00524789162181647	0.02359777871312	0.00932611867255166	0.0302793648183923	0.0369624285580437	0.000122412505661578	0.0652150614461275	0.0842296932278603	5.37684997244364e-05	0.0206367743323397	0.0599724097872649	0.0410986821249038	0.0290556159392557	0.00935379167896135	0.023558282208589	0.0174376330297061	0.000125256205875655	0.00351654703983814	0.0687778535101977	0.0145750846387789	0.00817241808894979	0.0227350950323148	0.0175312091576907	0.018305874521551	0.0253900199501865	0.0170805469182604	0.0325715723752801	0.0196698915437589	0.0141828958509738	0.0198159427161214	0.0188349938186314	0.0214736413596581	0.0016906297221682	0.0387009166006563	0.031185610068497	3.42125970782442e-05	0	0.0362943727185869	0.00939964142108653	0.0254047028240577	0.016994633273703	0.00784607696151924	0.0607298727829882	0.0233766993699897	0.0126813512654877	3.83553237189322e-05	0.0139206131668443	0.000171762281003092	0.0175107599787748	5.59398832721102e-05	0.106848959085265	0.0166530714689088	0.0127107149777175	0.0932986337020169	0.0316814400036272	0.000997411479731174	0.0488809946714032	0.0324140868681039	0.0198020891809486	0.022176790602585	0.014825291519974	0.00869482586591913	0.0307639128931905	0.0231709734981164	4.47687693065318e-05	0	0.0889464594127807	0.00657455931395903	4.03502400839285e-05	0.000422297297297297	0.0507399577167019
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	0.000760353303891342	6.28282777512503e-05	0.00591874447628485	6.23534693470345e-05	0.00195790504160548	0.000275206914828556	2.59278945253251e-05	2.91259308162057e-05	5.28101606749139e-05	2.22064309824125e-05	0.00499861149680644	1.70330185063746e-05	0	0.00533071059749201	1.63286633356193e-05	0.00413647043250935	0.000741130809587892	0.000805079793795691	2.55408270119786e-05	1.33440085401655e-05	3.16515794138128e-05	3.77382225297189e-05	0.00541495193188824	0.00199650980508149	0.0021751838710116	0	3.41856967044988e-05	0.000342751869068786	0.00150137741046832	0.00287064170803182	0.00362259373021642	0.000111594688092847	0.000349472614055153	0.00535349125749604	0.00143349007944482	0	3.4611657206147e-05	3.60503262554526e-05	0.000165470764324503	4.54168700963973e-05	5.58168092321002e-05	0.00255772251490846	0.00668227768576161	0.00288010068251125	0	0.00146869107869406	4.14874638713335e-05	0.000172057811424639	1.32957506780833e-05	7.75656787384718e-06	4.71720364168121e-05	0.00112516934946841	2.85465522901472e-05	0.00663528611126864	0.00143378912735066	0.00181604344667751	5.98062278218572e-05	0.000809033029652819	0.00179782014307652	2.46840442338073e-05	0.000115633672525439	0.000224969347926345	0.000376765062411952	0.000101468760305421	0.000134042267995174	0	0.000991542027046399	0.00284090909090909	0.00182008056094286	3.02800908402725e-05	0.000518289331092648	0.0013274400828556	0.000538167051945352	1.27124569365521e-05	3.30305532617671e-05	4.59748977058526e-05	0	0.00223606452643348	0.00108985573751685	0.000973409891815964	0.00187783981355733	0.00528166623671097	0.000904910524663429	0.00328825681285708	0.00018738873793685	2.44825011323157e-05	0.00133966847670763	0	0	4.60985279203417e-05	0.00101648152181805	0.00120012680585118	1.5308543698238e-05	0.000118028917084686	0.00304294478527607	0.00675559551037136	0.0040879070826691	6.4229169677409e-05	3.14580821055943e-05	0.00187926780283468	0.0015198704372742	0.000114727140617232	0.00225336878633557	6.65668164420037e-05	3.71742605420007e-05	0.00345018528772842	0.0042781645835081	0.00586890456408398	0	0.00361063496115832	3.63609919278598e-05	0	7.48066248746989e-05	2.82901437139301e-05	2.78442947040151e-05	1.71062985391221e-05	0	0.00231509836105735	0.000417761840937179	5.90807042419946e-05	0	0.000699650174912544	0.000742873061565605	0.00404728003276834	0.000132373186487345	0	0.000114207400639561	0.00047711744723081	1.47396969518307e-05	0.00261052788603181	0.00103947102474519	0.00376482399447826	0.00567719434218175	0	0.0053728095032985	4.74957847491035e-05	0.00291296625222025	0.00354507605424791	0.00487622318352431	0.00377698464950275	0.00424306558945033	0.00494132180358246	0	0.00311942369968938	0	2.01877460381548e-05	0	0.000571700809909481	4.03502400839285e-05	0.000211148648648649	0.00219547893966499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	4.16631947337722e-05	0.00104294941067075	0.000964139371702509	0.00148401257045942	0.0422348087546325	0.0012842989358666	0.00298170787041238	0.000524266754691702	0.000250848263205841	0.00985965535619115	0.00101083032490975	0.0466023386334409	0.000263435194942044	0.0585099582001475	0.00840926161784396	0.0503822098679639	9.75172117878806e-05	2.59703159288933e-05	0.0222460603274334	0.0897784894582333	0.010476672785972	0.000402541040317001	0.0312734300804745	8.87337691147328e-05	0.000992427641149041	0.017430173880041	0.000729294863029309	2.14219918167991e-05	2.75482093663912e-05	0.0278990490999342	2.3447208609815e-05	0.000557973440464234	0.0514201296225696	0.0491349401465892	2.67942070924266e-05	0.00125318891822942	0.00636854492593105	0.0124734128843866	0.000120342374054184	0.000919691619452045	0.00178613789542721	1.39006658418938e-05	0.000902393055000286	0.180865482356358	0.075374416891726	0.136608117495286	0.0018116192557149	0.0860289057123193	0.096580332925597	0.00155131357476944	0.0505495542242559	3.44439596776045e-05	0.0322147842594311	0.000986786139624568	6.03700685200278e-05	3.45913037462382e-05	0.00659862046967824	3.517534911534e-05	1.24848621046981e-05	0.000160446287519747	0.000115633672525439	0.0731150380760621	0.00360383972741867	0.0021562111564902	0.0103212546356284	0.00148300250969655	1.19462894824867e-05	0.00413961038961039	7.45934656124124e-05	0.000264950794852385	1.57057373058378e-05	1.45872536577539e-05	3.66932080871831e-05	0.00223739242083317	0.000511973575557391	0.000321824283940968	0.0420377297309817	0.00117127189479849	0	4.92865768008083e-05	3.35328538135238e-05	0.0205971405683562	0.00295480987645201	0.094797703700659	0	0.0312886364470994	0	0.0112266062126182	4.03263747933273e-05	0.0175789053136237	0.000169413586969675	0.00156242923780626	0.000137776893284142	0.00174092652699911	0.0100613496932515	0.00124271228566518	0.11115918925074	0.00557188046951523	0.00349184711372097	0.000875078900556608	0.000124579544038869	0.000975180695246472	0.00166749290188832	0.00266267265768015	0.000532831067768677	0.000937087362099076	0.0621352475223795	0.000641257980873784	0.00338696020321761	0.0354620275478075	0.0889753472474729	0.0518013433747201	2.99226499498796e-05	0.000311191580853231	0.0639583449351228	0.00114612200212118	0.278755570598522	0.00107792939562459	0.00358578913471079	0.000590807042419946	0.0304114490161002	0.000199900049975012	0.000325006964434952	0.0542725623671224	0.0154876628190194	9.58883092973305e-05	0.061075579919801	0.107026985762815	0.00022109545427746	0.0525461970202689	4.33112926977161e-05	0.00129258957143754	0.000949428405347801	0.00693992626328345	0.00142821518442112	0.000166235246621862	0.000781527531083481	0.0367286367945917	0.0348160133848474	0.0478880072074569	0.0318687803984615	0.079726326792417	0.00132503744671045	0.0433414843698368	4.47687693065318e-05	0	0.000690846286701209	0.00133396855645545	0	0.00105574324324324	0.000813140348024069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	0	0	1.33908246069793e-05	0	0	8.15427895788315e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416534763991403	0	0	0	0	0	0	0	0	0	0	0.00611171104933024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55131357476944e-05	0	0	0	0	0	0	5.98062278218572e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00297348304843111	0	0	0	1.22412505661578e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.04860273685314e-05	1.43455557468296e-05	0	0	0	0	1.23914201806669e-05	4.25948800954125e-05	0	0	0	1.21570200712401e-05	0	0	0	0	0	0	0	0	3.48134867447649e-05	0	0	0	0	9.7524820066707e-06	0	0	0	1.90846978892324e-05	0	0	0	0	0	0	0	2.37478923745518e-05	0	0	3.30218274279299e-05	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	0.00111449045912841	0.00182202005478626	0.0054366747904336	0.000673417468947972	0.0012586532410321	0.00363884698495536	0.000298170787041238	0.000679605052378132	0.00139946925788522	0.00507416947948126	0.00337683976673146	0.000366209897887054	0.000250890661849566	0.00128841898205065	0.000163286633356193	0.0120288560177372	0.000741130809587892	0.0013634415862669	0.000306489924143744	0.0040165465705898	0.000168808423540335	0.00130825838103025	0.00229927189723254	0.00136058445975924	0.00218877877020542	0.00118075371445439	0.00134463740371029	0.000428439836335983	0.0015564738292011	0.00765504455475151	0.00178198785434594	0.000446378752371387	0.000301817257593087	0.00420467339108058	0.00123253352625162	0.000111891867699056	0.00114218468780285	0.000558780056959515	0.000406155512432872	0.00139656875546422	0.000613984901553103	0.00198779521539082	0.00632817408190074	0.00104070864998306	0.000245519273262951	0.000972511660216334	0.000276583092475557	0.000172057811424639	0.00223368611391799	0.000108591950233861	0.00379263172791169	0.000907024271510253	0.00185552589885957	0.00410593773039188	0.0013130489903106	0.00268082604033346	0.000199354092739524	0.0012311372190369	0.00114860731363222	0.000160446287519747	0.000411141946757118	0.00110234980483909	0.000212954165711103	0.000786382892367012	0.00031276529198874	0.00027378507871321	0.000955703158598939	0.00292207792207792	0.00299865731761898	0.00111279333838002	0.00157057373058378	0.00167753417064169	0.000489242774495774	0.00129667060752832	0.00133773740710157	9.19497954117052e-05	0.000613774015355931	0.00218282489485173	0.00120457739409757	0.00109662633381798	0.00154251127542209	0.00427692767240092	0.00180982104932686	0.00120569416471426	9.3694368968425e-05	4.89650022646314e-05	0.00116104601314661	0.000675284584217635	1.34421249311091e-05	0.00299640431482221	0.000871269875844043	0.00328336578959286	0.000168393980680618	0.000147536146355857	0.00274846625766871	0.00481220502108645	0.00212935549988613	0.000321145848387045	0.000870340271588109	0.00196534113731566	0.00144512271085088	0.000420666182263184	0.00500247870566497	0.000133133632884007	0.00123914201806669	0.00200195936448439	0.00363104725154889	0.00416817687567959	0	0.00667420401911084	0.000836302814340775	0.000814166497048646	0.000269303849548916	0.000707253592848252	0.00105808319875258	3.42125970782442e-05	0	0.0040667336289473	0.000313321380702884	0.000354484225451967	0.000511116790186558	0.000549725137431284	0.000557154796174204	0.00493475589537537	0.00185322461082283	0	0.000939038627480839	0.000229016374670789	0.00228465302753375	0.00169684312592068	0.00225218722028123	0.0101399259584614	0.00341019182329006	0.000390370852309694	0.00603024188977806	7.12436771236553e-05	0.00447602131438721	0.00284430520631518	0.00691256920824665	0.00169791053051041	0.00824192596511935	0.000760203354397301	0.000403272266390137	0.0077589055581257	4.47687693065318e-05	2.01877460381548e-05	0.000345423143350604	0.00028585040495474	0	0.000422297297297297	0.00268336314847943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29851579644466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1342369420972e-05	0	0	0	0	1.24848621046981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
