#Taxonomy	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283.S145.L001.001	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023.S170.L001.001	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026.S116.L001.001	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224.S144.L001.001	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16433166780967e-05	0	0	0	2.55408270119786e-05	0	0	2.51588150198126e-05	0	0	0	0	0	0	0	0	1.17236043049075e-05	0	0	0	0	0.0044309179608826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56396568704415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71062985391221e-05	0	1.22491976775521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes	0	0	1.33908246069793e-05	1.24706938694069e-05	0	0	1.29639472626625e-05	9.70864360540189e-06	1.32025401687285e-05	0	1.11080255484588e-05	0	0	9.83525940496681e-06	0	0	0	2.59703159288933e-05	2.55408270119786e-05	0	2.11010529425418e-05	1.25794075099063e-05	0	0	0	0	1.13952322348329e-05	0	0	0	0	0	0	0	0	0	0	0	3.0085593513546e-05	0	0	0	0	0	6.13798183157378e-05	0	1.38291546237778e-05	0	0	7.75656787384718e-06	0	1.14813198925348e-05	0	3.40271082629161e-05	0	0	9.9677046369762e-06	0	0	0	0	0	0	0	0	0	3.58388684474602e-05	2.02922077922078e-05	0	2.27100681302044e-05	0	0	2.44621387247887e-05	0	0	0	0	0	5.73608282903605e-05	2.46432884004041e-05	0	0	0	0	0	1.22412505661578e-05	1.78622463561017e-05	1.20586532896006e-05	4.03263747933273e-05	0	0	0	1.5308543698238e-05	0	0	0	1.13869278068777e-05	6.4229169677409e-05	1.04860273685314e-05	1.43455557468296e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197438934957974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76103237700196e-05	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli	0	0	0	0	0	0	0	0	0	0	0	8.5165092531873e-06	0	0	0	0	5.85103270727283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15806417991685e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.53661759734472e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90807042419946e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0	0	0	1.24706938694069e-05	0	0	0	0	0	0	0	0	0	9.83525940496681e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134270241238867	0	0	0	0	1.39542023080251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000466720779220779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37010700535712e-05	0	0	0	1.20586532896006e-05	0	0	0	0	0	2.95072292711714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49613249749398e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44370975659054e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01877460381548e-05	0.00466321243523316	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella	0	0	0	0	0	1.01928486973539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23783735398111e-05	0	0	0	1.13542175240993e-05	0	0	0	0	0	0	2.76583092475557e-05	0	0	0	0	0	0	2.26847388419441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57002271006813e-06	0	0	0	0	0	0	0	0	0	0	1.67664269067619e-05	0	0	0	0	0	0	0	0	0	0	4.52878039943843e-05	0	0	0	0	0	0	0	0	0	0	0	0.000166417041105009	1.23914201806669e-05	0	0	0	0	0	0	0	0	0	0	0	0.00016923337282112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13350411461994e-05	2.37478923745518e-05	0	0	0	0	1.01752172408881e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0	0	0	0	0	0	0	9.70864360540189e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23783735398111e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34421249311091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anaerobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80137694303045e-05	0	0	0	1.05505264712709e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75656787384718e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.38702469113003e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91776618594661e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0	0	0	0	0	0	0	0	0	1.11032154912063e-05	0	8.5165092531873e-06	0	0	0	0	0	0	0	0	0	1.25794075099063e-05	0	0	1.35948991938225e-05	0	3.41856967044988e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39542023080251e-05	0	0	0	0	0	0	0	0	7.75656787384718e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.55243586803394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32396315817495e-05	0	0	0	0	0	1.37010700535712e-05	0	0	1.78622463561017e-05	0	2.68842498622182e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22491976775521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37478923745518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99226499498796e-05	0	0	0	5.64111242737068e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44370975659054e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155440414507772	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus	0	2.51313111005001e-05	0	9.97655509552552e-05	0	0	1.29639472626625e-05	0	0	0	0	6.81320740254984e-05	2.50890661849566e-05	0	1.63286633356193e-05	0	0	0	0	0	0.000126606317655251	0	0	0	1.35948991938225e-05	0	1.13952322348329e-05	6.42659754503974e-05	0	0	0	0	9.53107129241327e-05	0	0	0.00288681018663564	0	0.000126176141894084	1.5042796756773e-05	0	2.79084046160501e-05	0	0	0	6.13798183157378e-05	3.96943534782177e-05	1.38291546237778e-05	0	0	7.75656787384718e-06	0	0	8.56396568704415e-05	0	0	0	1.99354092739524e-05	0.00010552604734602	0	0	0	0	0.000360383972741867	0.000101468760305421	0	9.12616929044034e-05	2.38925789649735e-05	0.000588474025974026	0	0	0	1.45872536577539e-05	0	0	0	9.19497954117052e-05	0	0	2.86804141451803e-05	1.23216442002021e-05	0	0	0	1.37010700535712e-05	0	0.000465167521513998	0	2.41173065792012e-05	0	0	2.42019409956679e-05	2.26439019971922e-05	1.5308543698238e-05	0.000737680731779286	0	1.32203434645232e-05	7.97084946481439e-05	0	0	4.30366672404889e-05	0	0	0	0.000299550673989016	1.23914201806669e-05	0.00017037952038165	0	8.36423453313631e-05	0	0	0	0	0	2.82901437139301e-05	8.35328841120454e-05	0	0	2.44983953551042e-05	0.000226287663840972	0.000118161408483989	0.000127779197546639	0	4.64295663478503e-05	0	2.6474637297469e-05	0.000421908560908254	0	0.000248101072560021	0	7.45865110294803e-05	2.88741951318107e-05	1.25494133149275e-05	0	4.33745391455216e-05	1.13350411461994e-05	0	7.10479573712256e-05	0	0	0	0	0	0	2.64357940651642e-05	0.00510363970094462	0	0.013126079447323	0.0014292520247737	0.000121050720251786	0.00168918918918919	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria	0	0	0	3.74120816082207e-05	0	0	1.29639472626625e-05	2.91259308162057e-05	1.32025401687285e-05	0	0	1.70330185063746e-05	2.50890661849566e-05	0	1.63286633356193e-05	0	0	0	1.27704135059893e-05	0	1.05505264712709e-05	0	0	0	0	1.40565918387428e-05	0	0	0	0	0	0	0	1.14881786641546e-05	0	0	0	0	0	0	0	0	0	0	6.13798183157378e-05	0	1.38291546237778e-05	0	0	0	0	0	0	0	0	0	3.98708185479048e-05	0	0	3.70260663507109e-05	1.28481858361599e-05	0	0	0	0	0	0	0	0	3.02800908402725e-05	0	0	0	1.27124569365521e-05	3.30305532617671e-05	0	3.47419253975055e-05	0	0	0	0	0	1.84675617278251e-05	0	0	0	0	0	0	0	0	0	6.1234174792952e-05	0	0	0	0	0	2.09720547370629e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47396969518307e-05	0	0	0	0	4.33745391455216e-05	0	2.37478923745518e-05	0	0	0	0	0	0	0.000115220647540039	0	4.47687693065318e-05	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.52139837838651e-05	0	1.39542023080251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23420221169036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000432684306873024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Ureibacillus	0	0	0	0	0	0	0	0	1.32025401687285e-05	0	0	0	0	9.83525940496681e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10479573712256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5308543698238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26897111821735e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	1.25445330924783e-05	0	0	0	0	0	0	0	4.22021058850837e-05	5.03176300396251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14226968987378e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9677046369762e-06	0	0	2.46840442338073e-05	5.13927433446397e-05	0	0	0.000126835950381776	0	0	0	0.000771103896103896	0	0	0	0	0	0	0	0	0	0	0	1.23216442002021e-05	0	0	0	2.74021401071424e-05	0	0	0	8.44105730272043e-05	0	0	2.42019409956679e-05	0	0	0.000383593980525229	0	0	0	0	0	0	2.49159088077738e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421908560908254	0	3.81693957784648e-05	0	0	0	0	0	0	6.80102468771962e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0	0	0	1.24706938694069e-05	0	0	1.29639472626625e-05	0	0	0	0	0	0	0	0	0	0	0	1.27704135059893e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13542175240993e-05	0	0	0	0	6.13798183157378e-05	0	0	0	0	0	0	0	0	0	0	0	9.9677046369762e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95072292711714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76103237700196e-05	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0	0	0	0	0	0	0	0	0	0	0	0	2.50890661849566e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58851188206888e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99354092739524e-05	0	0	1.23420221169036e-05	0	0	0	0	0	0	0	0	0	7.57002271006813e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07323519468945e-05	0	0	1.5308543698238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0	0	0	0	0	0	0	9.70864360540189e-06	0	0	0	0	0	0	0	0	1.95034423575761e-05	0	0	0	0	0	0	0	0	0	1.13952322348329e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.8125305144596e-05	0	0	0	0	0	0	2.76583092475557e-05	0	0	7.75656787384718e-06	0	0	0	0	0	0	0	0	0	0	1.28481858361599e-05	0	0	5.07343801527105e-05	0	0	0	0.000852272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32834082210018e-05	1.23914201806669e-05	0	0	0	0	0	0	0	0	5.65802874278601e-05	0	0	0.00016923337282112	0	8.70337168619123e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37478923745518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	1.0415798683443e-05	0.00570480761981353	0.000133908246069793	0.0223350127201077	0.000279700720229355	0.00273168345089085	0.0344063160351064	0.0273686663236279	0.0381157334671191	0.00272028779534553	2.22160510969175e-05	0.0681405905347516	0.0538411360329169	0	0.0075111851343849	0.00104239054899236	0.0899303727107835	3.89554738933399e-05	0.0361913518759737	0.00779290098745663	0.00980143909181068	0.0066041889427008	3.33227811193122e-05	0.000221834422786832	5.43795967752899e-05	0.0206772465947906	0.00227904644696659	4.28439836335983e-05	0.000234159779614325	0	0.00227437923515206	0.000111594688092847	0.00738658025162028	1.14881786641546e-05	1.33971035462133e-05	0.0130465917737099	0.0328464626886335	0.0613396301236526	0.0221279540292131	0.00473470870754942	0.0147077292326584	6.95033292094691e-05	7.99588782911645e-05	0.00813204898591413	0.114043702430641	0.00486255830108167	0.0190980625354372	0.0455953200275293	0.00682072009785673	0.00411873754101285	0.00192461908580593	0	0.00753628980459885	3.40271082629161e-05	3.01850342600139e-05	0.000276730429969906	0.0184701566923169	0	0.000212242655779867	0.021265304107425	0.0266985301675403	0.00784018177523312	0.000999246469875176	0.00839653991527359	0.0133595460435191	0.0441706593657312	1.19462894824867e-05	0.00316558441558442	1.49186931224825e-05	0.012884178652536	0	0	0	0.0107420261113865	0.00208092485549133	0.0124591972782861	0.0335722805757895	0.000212958526326998	0	0	0.000167664269067619	0	0.0467783338565809	0	0	0.0380335655090524	1.78622463561017e-05	0.0183894462666409	0.000174747624104418	0.01484372599035	0	0.000158507313980345	0.0237282427322689	0.00312776630274417	0	9.25424042516625e-05	0.00508995672967433	9.63437545161135e-05	0.0219682273370733	4.30366672404889e-05	4.98318176155475e-05	0.00556426631993575	0	0.00346147445498419	0.0015365361024027	0.000212974400477063	1.19836542955409e-05	0	0.000317527519051651	0.000133727220783642	0.00690858846629336	0.0267657235904743	0.00284265174523856	0.0138904605635397	0.0230272317202205	0.00111190940504294	0	6.12459883877606e-05	0.0023847238420164	0.0313718539524991	0.00293892154357271	0.000449775112443778	4.64295663478503e-05	2.92574460200121e-05	0.00349465212326591	0.00569576557226143	0.0056976803207959	0.0042368029314096	0.0206060963386593	0.0025545880027597	0	0.000376482399447826	7.75043596202286e-05	0.0279765777488614	0.000113350411461994	0.000237478923745518	7.10479573712256e-05	4.1221814584278e-05	1.100727580931e-05	0.000103953705949617	0.00100734650684792	4.75127096498313e-05	0.0555939624380689	0	0.0160719881810449	0.013041283940648	0.000172711571675302	0.0385898046688899	0.00157365936327321	0.0774915540540541	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Melissococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05505264712709e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9677046369762e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90807042419946e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115220647540039	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38291546237778e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05844155844156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9121190102872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74067433723825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01877460381548e-05	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.00547871010749104	0.000376969666507502	1.33908246069793e-05	0.00016211902030229	6.99251800573386e-05	0.00143719166632691	0.000129639472626625	0.000320385238978262	0.000316860964049483	0.000588470421033931	4.4432102193835e-05	0.000246978768342432	0.000238346128757088	1.96705188099336e-05	0.000310244603376768	9.92752903802244e-05	0.00167729604275155	0.00451883497162743	0.000332030751155722	0.0185214838537497	0.00091789580300057	0.000125794075099063	0	0.000133100653672099	2.7189798387645e-05	0.000154622510226171	7.97666256438306e-05	0.00218504316531351	8.26446280991736e-05	0	0.000246195690403058	0	0.000111195831744821	0	4.01913106386399e-05	0.00595264736158976	0.000519174858092205	0.0251270774000505	0.000571626276757375	0.000113542175240993	8.37252138481504e-05	5.56026633675753e-05	1.14226968987378e-05	4.84050534875841e-05	0.000429658728210165	0.000138930237173762	0.000760603504307782	0.000172057811424639	0.00886826570228155	0.00655429985340087	0.00310391999622624	0.00718730625272681	0.0216811064643668	0	4.52775513900208e-05	5.18869556193573e-05	8.97093417327858e-05	0.00390446375180274	2.49697242093961e-05	0.000370260663507109	0.000231267345050879	0.00336329175149886	0.00199849293975035	0.000811750082443368	0.0057638175237925	0.000136892539356605	0.00425287905576528	0.00294237012987013	0.00246158436520961	0.00267221801665405	0.00146063356944292	0.00306332326812831	0.00370601401680549	0.000203399310984834	4.95458298926507e-05	0.000275849386235116	0.000220032194184202	0.000106479263163499	0.00352769093985717	0.00606224894649942	6.70657076270476e-05	0	0.00821806496888216	1.37010700535712e-05	0.000609013398294762	0.000612062528307892	0.00330451557587882	0.000144703839475207	0.0128909978089336	0.0358646547220259	0.00350928144437184	4.52878039943843e-05	0.00045925631094714	0.0080554735910298	0	1.32203434645232e-05	3.41607834206331e-05	0.00833373476564382	4.19441094741257e-05	5.73822229873185e-05	0	0.00076484760411488	0	0.00802130138126144	0.000706310950298014	4.25948800954125e-05	3.59509628866226e-05	6.97019544428026e-05	0.000423370025402202	3.64710602137204e-05	0.0570140353428842	0.00508854060655404	2.99226499498796e-05	2.82901437139301e-05	0.0576933786267194	0.000342125970782442	0.00115642804761099	4.89967907102085e-05	0.0362582464446727	0.000827129859387924	0.0127779197546639	9.99500249875062e-05	0.0069180053858297	0	0.00712167743301917	0.000556152193924517	0.0263692198365565	5.72540936676972e-05	0.059975826896999	0.000186466277573701	0.00271417434239021	2.50988266298551e-05	7.75043596202286e-05	0.000130123617436565	3.40051234385981e-05	0.0299223443919352	0	0	4.40291032372398e-05	3.4651235316539e-05	3.05256517226643e-05	0	0.000403272266390137	2.64357940651642e-05	0.00170121323364821	0.000282628444534168	0.00621761658031088	0.0258218199142449	0.00125085744260178	0.00168918918918919	8.13140348024069e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0	0	0	0	0	2.03856973947079e-05	0	0	1.32025401687285e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34421249311091e-05	0	0	0	0	0.000590144585423429	0	0	0	0	0	0	0	0	0	0	1.23914201806669e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4991569498207e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
