#Taxonomy	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor	0.00951427744549489	0.00216323403488215	0.00182594025999802	0.00384873526574101	0.00130511032260696	0.00299438552713662	0.00241436376414046	0.00357571578167701	0.00212085085022275	0.00450922341152357	0.000344234079173838	0.00265277300660331	0.00262680354808827	0.00452286836594342	0.00782893330783681	0.00363343211726902	0.00685961681730648	0.00113297455805662	0.000724900326205147	0.00193279644543182	0.00402541040317001	0.000932515337423313	0.00106839781029325	0.0192267110600483	0.0110029873702269	0.00579587848640966	0.00175386346338396	0.006957016113347	0.00277245484568027	0.00272688317253379	0.00282290586473096	0.00190149709419106	0.000651722311984902	0.00936549109592458	0.00337143964347995	0	0.000769176980630725	0.00874337623012869	0.00430208288963667	0.00424122160808728	0.00295847849677309	0.00034351512153565	0.00451261480958133	0.00233328315520096	0.019028556178276	0.000455378863230554	0.0232499860778526	0.00254366462461529	0.00586076496937053	0.00347112320904813	0.00407638591330732	0.0026813125473466	0.00870669844849488	0.0121107266435986	0.00522067535545024	0.00281770476842345	0.000950582892148449	0.000891589340554106	0.00291221010272159	0.000945990754647058	0.00188717532467532	0.00599280862964443	0.0037120667829895	0.00217381320514979	0.00797101449275362	0.00450746138024594	0.0016296872196639	0.0104250200481155	0.000847355041762498	0.00644827093455273	0.00011080537036695	0.00447463258443525	0.0112336960619236	0.00515151515151515	0.00234111239803839	0.00295408265695357	0.00128209570671194	0.0140371257774874	0.00742407485094644	0.00100456017447624	0.000287722471124995	0.00393963910091808	0.00674930792033122	0.00573080181392336	0.0180808355217483	0.00584326306141155	0.00334178725943607	0.00543516034418049	0.00086314842505805	0.0158432900108618	0.00658331649005284	0.00327248927350738	0.00331391057153178	0.0023414727385674	0.000748489965012446	0.00415095644954858	0.00826655032262509	0.00684070217795885	0.00730194840934943	0.00416381268250478	0.000448038967902029	0.0036232385114298	0.00732714722190789	0.00479666048718514	0.00456110597183678	0.00635185003755593	0.000852575488454707	0.0105859411273099	0.00302745865337581	0.00557973440464234	0.00134195910515374	0.00896779521056978	0.0172711801308302	0.00978715877601556	0.00615702321312478	0.00430582035517662	0.0042606300568084	0.00339296730413325	0.00733111793206667	0.0137931034482759	0.00232735084814036	0.000278478524391443	0.0364974103296384	0.00976277509514569	9.50254192996627e-05	0.00557534169945365	0.00105708245243129	0.00728341426015845	0.00266267265768015	0.00399297236863121	9.52834683182468e-05	0.0142883021602283	0.00463845469564112	0.00518628281117697	0.00151921358355675	0.00401495223591306	0.00853179474588755	0.000708173502508115	0	0.00366322008862629	0.000118756383155595	0.00159138205410699	0.000671218165081313	0.000429075731866674	0.00367799181646821	0.0129043358568479	0	0.000492456462371849
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flintibacter	0.000530580744742427	0.000676010635900672	0	0.00156256554385671	0	0	0	0.00038311240517968	3.76482399447826e-05	0	6.88468158347676e-05	1.90846978892324e-05	0.000659873355075314	2.47828403613338e-05	0.00467936243686798	1.13544753664657e-05	0.00251612993913496	0.000166613905596561	0	0	2.51588150198126e-05	0.00098159509202454	3.05256517226643e-05	0.00309503153649558	0.00403738649472034	0.00314220998401137	3.30917634600748e-05	0	2.03856973947079e-05	0.00515510771188532	0.000115220647540039	0	0.000217240770661634	0.00250660946775079	1.93760899050572e-05	0	0.000629326620516048	0.00113550340651022	0	0.0005365400829508	0	0.00034351512153565	1.13954919433872e-05	0.000125445330924783	0.000346944222044302	0.000311575011684063	0.000807484546416439	8.7377792448617e-05	1.39542023080251e-05	0.000569728429448629	0.000787483642343459	0.0002093217973765	0.000314012075191619	0	0.000654127172195893	2.28154232261008e-05	0	0.000341225550088609	0.000767764481626602	0.000624158848426925	0.000426136363636364	0.000291957343495498	0	0.00030617087396476	0.00229885057471264	0.00172129593161495	0.000882124274863944	0.00027359781121751	0	0.00594812803658188	0	0.00117894511206677	1.25656555502501e-05	0.00585399449035813	0.00671529608911013	0.00742822726360169	0.000381163588481929	0.0108666715070549	0.00111869621041659	0.000409754808010046	0.000109608560428569	0.00376376235534138	0	0.00396172821049484	0.00232424763802107	0.00832222314807099	0.00396837237058034	0.00120935792824476	0.000413338682422165	0.00500642970398392	0.00779603268558889	0.000436331903134318	0.003486673681896	0.00703636450518469	0.000174067433723825	0.00762738247604552	0.00256033433603527	0.0012742484449139	0.00280091488398831	0.000234327120660442	0.000183810858626473	0.000663799421941337	2.82901437139301e-05	0.00107600762280099	2.56963716723199e-05	0.000832761830116587	0	0.0164824960534869	0	0.000446378752371387	0.000108597846659841	4.95458298926507e-05	6.64787533904164e-05	0	1.9121190102872e-05	0.00426297637154303	0	0	0.00180107049542122	0.00767729342875732	0.0002014053618583	0	0	0	4.75127096498313e-05	0	0	0	0.00116491928773506	0	0	2.26439019971922e-05	0	0.000211685012701101	0	0.0017651945175135	0.00165725509452492	0	0	0.000768094534711965	0.00021376148968007	0	0	0	0	0.000172057811424639	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Howardella	1.20586532896006e-05	0	0	0	0.000788504153241704	0.000839335337151931	0.000748112715649158	2.55408270119786e-05	0	0	2.95057782149004e-05	0	1.26898722129868e-05	0.00148697042168003	0	0.00471210727708326	7.02829591937139e-05	0	0.000390330944879694	0.000522077200777562	0.0014088936411095	0	0	0	0	0	0	0	0.000998899172340686	0	0.00207397165572071	0.00267816492139586	0	3.74120816082207e-05	0.000193760899050572	0	0	6.0560181680545e-05	0.000553733441240363	1.70330185063746e-05	0.00057113484493689	0	0.00209677051758324	6.27226654623915e-05	0	1.19836542955409e-05	0	0.00489315637712255	0.00676778811939216	1.05505264712709e-05	0	0	0	0	0	0.00464293862651152	0.00549225671019104	0	0	0	0.000487012987012987	0	0	0	0	0	0	0	0	0	0	0	0.0010806463773215	0	0	0	0	0	1.27124569365521e-05	0	0.00112348774439284	0	0.00107792939562459	0	0	0	0	0	0	0	0	0	0	0	0.000104440460234295	0	0	0	0	0	2.29763573283092e-05	0	0.00628041190449247	1.29639472626625e-05	0.00389300030835646	0	0.000426287744227353	0	0.000343728930077603	0	6.98129014241832e-05	0.0026094137076796	0	0	0.00168266472905274	0	0.000832042233316119	0	0.000101468760305421	0	0.00205881036566262	0.000688005766143564	0	0.010469786542714	0	0	0.00178890876565295	0	0.000399400898652022	0.000905073736889741	0	0.0028757755536434	0	0.000635055038103302	0.000134048257372654	0.000380728229267617	0	0.000590144585423429	0	0.00366322008862629	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas	0.00932133899286128	0.00806706025508135	1.98471767391089e-05	0.0081379252485423	6.79744959691124e-05	0.000238189757840413	0.000215365781777788	0.00688325287972825	0.00573508188492188	0	0.00357019916400295	3.81693957784648e-05	0.00332474651980255	0.00211893285089404	0.00245216589239716	0.00450772672048688	0.0055523537763034	0.0124960429197421	0.000209105863328408	0.000633157456262149	0.00338386062016479	0.018601226993865	0.00279818474124423	0.00192267110600483	0.0016711526516608	0.00204299165038195	0.00397101161520897	0	0.00236474089778611	0.00984274973705055	0.000230441295080078	0.000160689895283752	0.00797002077364869	0.00675911607721854	0.000368145708196086	0	0.0190895741556534	0.00612414837244512	0.000425948800954125	0.00546759894054625	0.000399794391455823	0.00524891105706473	0.00246142625977163	0.00692458226704802	0.000787296503869762	0.00394262226323295	0.00172634627164894	0.00446597605848487	0.00682360492862426	0.00807115275052225	0.00603351437736679	0.00515330329731669	0.000870669844849488	0.00325666598819459	0.006788112164297	0.0080766598220397	0.00312900201998865	0.00638421996939977	0.00296515937731653	0.0091868380502838	0.000730519480519481	0.000553182335044101	0	0.00805229398527318	0.00339830084957521	0.00729362682887693	0.00704204294001555	0.00109439124487004	0	0.00551943412403544	3.69351234556502e-05	0.00488994279436786	0.00248799979894951	0.00245179063360882	0.00895783533354691	0.0243209911951129	0.0133407255968675	0.0152230208862751	0.00517396997317672	0.00573656731214064	0.00452135311767849	0.00791445355095149	0.000195987162840834	0.00336373149947675	0.00309396601165142	0.00435380384967919	0.00358048634939579	0.00211290120796786	0.007087542701533	0.00147321372835437	0.0155054427857823	0.00679950549050978	0.00202604011245308	0.0181105748554499	0.00278507893958119	0.00294026081843025	0.00933431307263083	0.00420837315359724	0.00675155028804168	0.0003424780994268	0.00979941640052386	0.00507529974692647	0.00953377843159443	0.00946368150174365	0.00526775619282557	0.00690702459096698	0.000284191829484902	0.0240040858018386	0.000237966182361418	0.00379421939515679	0.0033277483012194	0.00434351775392238	0.000425464021698665	0	0.0038242380205744	0.00687645937319252	0.000272565559189763	0.0067859346082665	0.00788919611374648	0.0124918672739102	0.00295394530725507	0.000704386855813649	0	0.000255727544865141	0.00161543212809427	0	0	0.000511116790186558	0.00309535696455317	0.000532396315817495	0.00362077179609338	4.52878039943843e-05	7.94255941034439e-05	0.00529212531752752	0.00335120643431635	0.00249203931884259	0.0106800883869384	0.00106226025376217	0	0.00596750369276219	0.00194760468375175	0	1.91776618594661e-05	0.00101417900259396	4.59748977058526e-05	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Natranaerovirga	0	0	0	0	1.35948991938225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48839749248193e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03502400839285e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67664269067619e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor	0.0020137950993633	0.000450673757267114	0.000297707651086633	0.00153110449263811	5.43795967752899e-05	0.000657857426416378	0.00036272131667838	0.000778995223865349	0.00480642529961724	0	0.000934349643471847	0	0.00185272134309608	0.000631962429214012	0.00608542086140763	0.000374697687093368	0.00153216851042296	0.0047818190906213	0.000585496417319542	0.000588725354068314	0.000251588150198126	0.00319018404907975	0.00229959909644071	0.000433773359281578	0.00137537342127836	0.00584029134837449	0.000694927032661571	0.00158590044734362	0.000224242671341787	0.000142836737608913	5.76103237700196e-05	0.000307988965960524	0.00418188483523645	0.0010849503666384	0.00129819802363883	0	0.00202783022166282	0.0014004542013626	0.00149082080333944	0.000740936305027295	0.000925238448797761	0.00441073416051775	0.000467215169678875	0.000125445330924783	0.00567120362957032	0.00403849149759728	0.00286796235451356	0.000184464228502636	0.000613984901553103	0.00177248844717351	0.00204977359845283	0.000398708185479048	0.00195543883187508	0.0196417667412986	0.000691153238546603	5.70385580652521e-05	0.000554506687086595	0.00576781252407842	0.00420946733029757	0.00835787707971679	0.000344967532467532	0.00358031900181321	0.000119744089773855	0.000857278447101327	0.000949525237381309	0.000233396058524062	0.0030500568147838	0.0019340534930893	0	0.000446556158902544	0	0.000482295727663679	0.000490060566459752	0.00239669421487603	0.000135538086202223	0.000458886626322884	0.0064797810041928	0.00033882717393935	0.00108055883960693	0.00155971184984469	0.00168523161658926	0.00031657814203806	0.000293980744261251	0.00214282154781482	0.00034712789399016	0.00047912673943838	0.00023869908995972	0.000458721972782496	0.000474123782778365	0.00157309262519195	0.000649669390465741	0.00396334812013672	0.000282703271505081	0.000238925789649735	0.000191474177096207	0.00131446954235705	0.000195182438173092	0.000419160672669047	0.000574860260032535	0.00138793756083493	0.00560623118810744	0.00112016152452601	0.000424352155708951	0.00206126761476334	0.000231267345050879	0.00181248163025375	7.10479573712256e-05	0.000603584362522054	0.000462712021258312	0.000892757504742774	0.000217195693319681	0.000660611065235343	0.0121124288677339	0.00216673545191911	0.00066924165360052	0.000171375934534393	0.000473403339645378	0.00339296730413325	0.00286649247862814	0.00164823248752982	0.000693729579734145	0.000294859614061527	0.000726075802313762	0.000526497886487056	0.000475127096498313	0.000764511738052173	8.13140348024069e-05	0.000894454382826476	0.000133133632884007	0.00244902305276048	9.52834683182468e-05	0.000430234137946651	0.000953107129241327	0.0012701100762066	0.00107238605898123	0.000761456458535235	0.000920697274736067	2.95072292711714e-05	0	0.000236336779911374	2.37512766311189e-05	2.44828008324152e-05	0	0	0	0.00189263592567103	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Catabacteriaceae;g__Catabacter	0.000434111518425622	0.000450673757267114	0	0.00030412349511305	0	0	0	0.000434194059203637	0.000564723599171739	0	3.93410376198672e-05	0	0	1.23914201806669e-05	0	0	0.000126509326548685	0.000116629733917593	0	0	0	0	0.000407008689635524	4.689441721963e-05	1.47889615191221e-05	0	0.000248188225950561	0	1.01928486973539e-05	6.49257898222332e-05	0	0	0.00019008567432893	0.000149648326432883	0	0	0	0.00036336109008327	0	0.000264011786848806	0	4.1221814584278e-05	0	0.000476692257514175	0	0.000179754814433113	0	0	0	0.000485324217678462	0.00046322567196674	6.97739324588334e-05	0	0	0.000592417061611374	0	0	8.80582064744796e-05	0	7.80198560533656e-05	0	0	0	0.00045925631094714	2.49875062468766e-05	0.000102110775604277	0.000134561330063991	0	0	5.35867390683052e-05	0	0.000254544967378053	0	8.26446280991736e-05	0.000123216442002021	0.000143402070725901	0.000242558647215773	0.000363029114935018	0.000114412112428969	0.000237922146586478	6.85053502678559e-05	0.00024622744380738	0	2.49165296257537e-05	0.000226387756950104	0.000270810765769519	8.95121587348948e-05	0.000111205326735151	4.86280802849606e-05	8.73940347328864e-05	0.000202119365922675	0	6.28229492233513e-05	7.16777368949204e-05	0.000330728124075267	0.00019025217060431	6.88879193552091e-05	0.000402394245762286	9.78485548991548e-05	0	6.89290719849275e-05	0.00019360816473289	0	0.000311134734303901	0	0.000114300643349335	0	4.64295663478503e-05	0	0	0.000108597846659841	0	0	0	0	0.000107109959083996	0	0	0.000126835950381776	4.33745391455216e-05	0.000156648614778678	0	0	0	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.12538298933568e-05	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	0.000120586532896006	0	0	0.000167792273165821	0	0	0	0.000102163308047915	0	0	0	0	0.0082737966828674	0	0.000584920304608497	0	4.21697755162283e-05	0	0	0	0	0	1.01752172408881e-05	0.000867546718563155	0.000828181845070839	0.00256484277846864	0	0	0	0.000246718001324486	0	0	0	0.000124706938694069	0	0	0	0.000128690386071158	0	3.40660370127492e-05	0	0	0	7.52671985548698e-05	0.00210835334934614	0	0.00545748176198697	0	0	0.000337616847080669	0.000115806417991685	2.99031139109286e-05	0.0017841595181342	0.000610624872786485	0.00013576224328594	0	0	0	0.000317695647569628	0	0	3.07323519468945e-05	0	0	0.00154922538730635	0.000218808804866308	0	0.00300014151610925	0	0.000285795941697628	0	0.00529185590075426	0	0.00128099173553719	0.000529830700608689	0.000401525798032524	0	0.000822865993852707	0.000152549483238626	0	0	0.00024622744380738	0	0.000946828125778642	0.00386368438528178	0.000802016498625115	0.000566910338654334	0.00286353716343013	0	0.000861455485224166	0.000461987122108971	0.00996291178823358	0.000376937695340108	0.000406173842404549	1.74067433723825e-05	0.00304403472966896	0.000792211072584904	0.00474489881461362	0.00019569710979831	0.00147806337647356	0	5.53166184951114e-05	0	6.48197363133127e-05	0	9.79719800137161e-05	0	0.000325006964434952	0	0.000557973440464234	3.10279561885259e-05	0	0.00115673030899325	0.000958080301868994	0	0.000792613697221568	0	0.00215916101172116	2.53671900763552e-05	0.000130123617436565	4.47567470796223e-05	0.000147429807030764	0	6.01711870270921e-05	0	0	0	0.00115001277791975	0	0	0	0	0	0.00010584250635055	0	0.000207669943236882	0	2.95072292711714e-05	0	5.90841949778434e-05	0	0	0	7.80137694303045e-05	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0	0	0	2.09740341457276e-05	0	0	0	1.27704135059893e-05	0	0	0	0	0	0	0	0	1.40565918387428e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74120816082207e-05	0	0	0	1.51400454201363e-05	0	0	0	0	0	1.25445330924783e-05	0	1.19836542955409e-05	0	0	0	2.11010529425418e-05	3.47419253975055e-05	9.9677046369762e-06	0	0	1.23420221169036e-05	0	0	0	0	1.95049640133414e-05	0	0	0	0.000107159805887666	0	0	1.4951258895999e-05	9.43440728336242e-06	0	0	0	1.33971035462133e-05	1.25656555502501e-05	0	0	0	0	0	6.35622846827606e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29763573283092e-05	5.53166184951114e-05	0	2.59278945253251e-05	0	0	0	0	0	0	7.75698904713146e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus	0.00121792398224966	0.00229843616206228	0.000258013297608415	0.00115357187801502	0.00235191756053129	0.00212102308172177	0.00655165378250323	0.00123873011008096	1.25494133149275e-05	7.97084946481439e-05	0.0026063437423162	0.00047711744723081	0.000241107572046749	0.000904573673188684	0.000112484673963173	0.000681268521987942	0.000660659816420911	0.0023159332877922	0.00848969805113335	0.00563176895306859	0.00033964400276747	0.0012760736196319	5.08760862044405e-05	0.000621351028160098	0.000502824691650152	0.000521851128086694	4.96376451901122e-05	0.000418917099298314	0.000774656500998899	0.00412928023269403	0.000403272266390137	0.00290580893971451	0.00229460564011351	0.00134683493789594	0.00685913582639023	0	0.00195790504160548	0.000757002271006813	0.003407590407633	0.0018140164709289	0.00613398823462219	0.00373744452230787	0.000923034847414363	0.00199458076170405	0.000493728315986122	0.00231284527903939	0.000167065768224091	0.000427180318637683	0.00121401560079818	0.00193074634424258	0.00173709626987528	0.000508352936485786	0.000356831903626839	0	0.00151806872037915	0.000570385580652521	0.00117502607501683	0.00346729187993264	0.000344170284867097	0.00260391269578108	0.00174512987012987	4.60985279203417e-05	0.00123165349481679	0.00117875786476432	0.000849575212393803	0.00733738858985019	0.00278093415465582	0.000509457993301571	0	0.00417976564732781	0	0.000643060970218239	0.000314141388756251	0.000206611570247934	0.00706030212671579	0.00410129922276078	0.00384628712013583	0.00496139790411191	0.000470360906652429	0.00252461833322318	0.00508309698987491	0.00657779028456857	0.00344202454739215	0.000348831414760552	0.000648978236590298	0.00349970835763686	0.0232880799641951	0.000375317977731133	0.00227336275332191	0.000224727517884565	0.0051396067334623	0.000509053886990037	0.0127373529550345	0.00530415253022411	0.00181030131072778	0.000328617385589263	0.00594732370433305	0.000637124222456952	0.00618892109737154	5.40754893831789e-05	0.00354984720722377	0.00232329797679468	0.000254611293425371	0.00121861104269028	0.000359749203412478	0.000440873910061722	0.00376554174067496	0.00376079487417588	0.00543356116391904	0.000223189376185694	0.00194700425083	0.000908340214698596	0.000518534276445248	5.89587878073227e-05	0.000172090710925848	0.00522696600329899	0.00327078671027716	0	0.00187717206565029	0.00056386900889178	0.00107416192991093	0.00173639550502899	0.000677670748826178	0.00112820975675798	0.00161543212809427	3.72932555147402e-05	0.00195153683525777	0.000255558395093279	0.000998502246630055	0.0109141244742586	0.00200095283468318	0.00545718038132331	0.000270047019951709	0.00148179508890771	0.00263628239499553	0.000796068115741382	0.00135035600294623	0.00410150486869283	0	0	0.0057715602213619	0.00100379483412902	0.000268487266032525	1.95034423575761e-05	0.00326421773711554	0.000172057811424639	0.000211148648648649	0.00259658861977884
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.0318348446845456	0	0.301657239257716	0.0403750157305256	0.0234240113109561	0.0118414336754948	0.0275554850264106	0.00704926825530611	0.000363932986132898	0.145604645866545	0.0235259404966806	0.453586014733387	0.00639569559534535	0.0129614255089776	0.0615741105274406	0.000510951391490956	0.0236150742890879	1.66613905596561e-05	0.0179691638553545	0.00588725354068314	0.0032077489150261	0.000147239263803681	1.01752172408881e-05	0.000316537316232503	2.95779230382443e-05	0.033809291170723	4.96376451901122e-05	0.457921273507982	0.025889835691279	5.19406318577866e-05	0.0607212812536006	0.00800771311497362	0.00134417726846886	0.0223225420262383	0.0117612865723697	0.562874735035833	0	0.0370628311884936	0.0260680666183925	0.00492254234834226	0.00469472842538123	0	0.00191444264648905	0.0223669025038888	0.024352815585802	0	0.00144790332460879	0.00164076076931292	0.0053444594839736	0.0286130277900867	0.013815705666408	0.00131573701208086	0.0337848446353892	0.0291064522694891	0.020746939178515	0.00557837097878166	0.0139814900386834	2.20145516186199e-05	0.0250450068834057	0	0.00921266233766234	0.0389378899167153	0.561890588114544	0.0253050227331874	0.000399800099950025	0	0	0.0914288409830652	0.800911915425897	0	0.0547193853995457	0.0012057393191592	0.00703676710814003	0.000385674931129477	7.39298652012124e-05	5.73608282903605e-05	0	0.000290423291948014	0.0225773235193166	3.96536910977463e-05	0.00642580185512489	0	0.0293613268330924	0.000772412418398365	0.00125267892179058	5.20789934172152e-05	2.98373862449649e-05	0.000847940616355523	2.43140401424803e-05	0.000249697242093961	2.88741951318107e-05	0.00301796233001236	7.85286865291891e-05	1.19462894824867e-05	0.00419502515274417	8.64782593655955e-05	5.74065994626742e-05	0.000486226380296095	3.66932080871831e-05	0.0110494249972962	0.000758219791834203	0.0216287978315886	0.00741201765304968	0.0274057845132686	0.0038801521225203	0.0201332418928187	0.0171936056838366	0.000371436530782802	0.0197908541663912	0.00033478406427854	0.0109295975674082	0.005532617671346	0.0647901930542999	0.0568657508401627	0.0086045355462924	0	0.0135278590692603	0.00246761258482418	0.0299840186702519	0.0265018434179137	0.00125318891822942	0.00296497723028536	0.0622731013117769	0.0315898731892233	0.0135411222502019	0.201980271867833	0.00544804033176126	0.0209557883976489	0.0117490431020136	0.0273119310014375	0.0213434969032873	0.023209999547122	0.140503875968992	0.00423370025402202	0.0105451295799821	0.0542018551848263	0.0227719125951387	0.0178813809383299	0.0189982728842832	0.0044903988183161	0.0384533168657815	0.0062675970130983	0.330680423442774	0.0195619526846488	0.115259068548572	0.0913626978664831	0.321790540540541	0.109101490800018
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella	0.023068203743006	0.101086123755014	0.000238166120869306	0.0246340031041571	0.000924453145179929	0.0181364487041343	0.00990682596177824	0.0255408270119786	0.0340465583233984	0.00276702345707128	0.00238013277600197	0.000171762281003092	0.0119665494968466	0.0296774513326972	0.00412818753444843	0.0314746057158429	0.0294345033103274	0.00291574334793982	0.0124069478908189	0.0161288530963621	0.0317881627775332	0.0366134969325153	0.0375974277050815	0.0131304368214964	0.0357153420686799	0.00502975661751643	0.0177702769780602	2.99226499498796e-05	0.0198862478085375	0.0348651491345392	0.00990897568844337	0.0195773855754037	0.00859458798930089	0.0191923978650172	0.0105793450881612	0	0.0308370044052863	0.0401286903860712	0.03407590407633	0.0214275372810193	0.0160603118396253	0.0159528422441156	0.0204093260706065	0.0319258367203573	0.00870029356818788	0.0117439812096301	0.00264520799688144	0.0291841826778381	0.0449185772295327	0.0349011415669642	0.038690924251022	0.0191778637215422	0.00425343629123193	0.00152656218196621	0.0458012440758294	0.0522245037645448	0.0073274097936443	0.0110292903609286	0.000529492745949381	0.0112348592716846	0.0148538961038961	0.000199760287654814	3.42125970782442e-05	0.0464155044930576	0.0237631184407796	0.0160313917698715	0.0679833742001077	0.00738714090287278	0	0.0205058588168048	0.00108958614194168	0.0251329662526962	0.0704681963258023	0.0209090909090909	0.0333916557825476	0.034043651590329	0.0446654423230188	0.0126576151407343	0.0341837967023887	0.0380543255568039	0.00226067655883925	0.0305322030321151	0.00423822239643303	0.00687696217670803	0.0273325485224426	0.0125822848095992	0.00984633746083843	0.00820139284671736	0.0454186269861532	0.0511379951808432	0.00525510351398955	0.0066904225147262	0.00653358671922853	0.0262459979930234	0.00718898501279396	0.021930886575115	0.0346161794759926	0.00923830122562581	0.0237405056324074	0.00124373625581312	0.011074604232245	0.0141057377162534	0.0648692995360416	0.0223109532390422	0.028278857025388	0.0361353319617256	0.00632326820603908	0.0559940570155075	0.00556576459856427	0.0667336234795224	0.0101771696298365	0.0371263418662263	0.00154230707865766	0.000117917575614645	0.00281081494512218	0.015895117928065	0.00106157112526539	0.00894509561998766	0.0265340808198676	0.0686618954673607	0.00554983663787316	0.00607738426760148	0.000242025267437921	0.00132376611459603	0.0015204067087946	0.000279699416360551	0.00975768417628883	0.00460005111167902	0.018971542685971	0.0157056913166161	0.0210576464983325	0.03346768715185	0.00117549879273097	0.00476291278577477	0.0176943699731903	0.0297660251972864	0.050331451018905	0.0100324579521983	0	0.00620384047267356	0.00672161128660665	0.000220345207491737	1.91776618594661e-05	0.000741130809587892	0.0017470461128224	0.000516173434273916	0.00105574324324324	0.00210413215740699
