#Taxonomy	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	7.23519197376037e-05	0	0	0	0	1.1342369420972e-05	0	2.55408270119786e-05	0	0	0	0	0	0.000111522781626002	0	0	5.62263673549711e-05	0	0	0	0.000125794075099063	0	0	0	0	0	0	0	0.00844987157010641	0	0.000403272266390137	0	0	0.000174589714171697	0	0	0	6.81302043906132e-05	0	0.000238462259089244	0	0	0.000227909838867744	0	0	0	0	0.0015630916204697	0	4.22021058850837e-05	0.000173709626987528	0	0	0	0.00117249210110585	2.28154232261008e-05	0.000118822861518556	0	0	0	0.00131899350649351	0	0	0.000137776893284142	0	0	0	0	0	0	0	0	0.000376969666507502	0	0	0	0	0	2.54249138731043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110633236990223	2.82901437139301e-05	0	6.42409291807997e-05	0	0	0	0	0.000111594688092847	0.0231003133823575	1.65152766308836e-05	0	0	1.9121190102872e-05	0	0	0	0.00388118008168235	4.33745391455216e-05	0	0	0	0.000571626276757375	4.75127096498313e-05	0	0	0	0.000499251123315027	0	0.0044783230109576	0	0	0.000740897544453853	0	0.00093451474456597	6.13798183157378e-05	0.0106226025376217	0	5.90841949778434e-05	0.040139657506591	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.00019293845263361	0.000135202127180134	0	0.000167792273165821	0	0	0	7.66224810359359e-05	0.000363932986132898	0	0.000521268748463241	1.90846978892324e-05	0.0015354745377714	1.23914201806669e-05	0.00174351244642917	0	0.000337358204129827	0.000416534763991403	1.39403908885605e-05	0	0	0.000343558282208589	0.00047823521032174	0.0117001570962977	0.0086219645656482	0.00209850772783798	0.000231642344220524	0	3.05785460920618e-05	0.00327225980704055	0	0	0.000434481541323268	0.000299296652865765	0	0	0.000279700720229355	0.000257380772142316	0	8.5165092531873e-05	0	0.000302293306951372	0	7.52671985548698e-05	0.000386976247664799	0.000910757726461107	0.000167065768224091	0	1.39542023080251e-05	6.33031588276255e-05	0.000138967701590022	0.000318966548383238	4.28198284352207e-05	0.000712395684917566	1.23420221169036e-05	1.14077116130504e-05	1.32025401687285e-05	0.000704465651795837	0.000185322461082283	0.000711931186486961	0	0.000522449983097206	0	0	0.013368315842079	0.0060682975216256	0.000284073919023982	0.000216991367517336	4.03502400839285e-05	0.00446556158902544	0.000313948549373026	0.0103291668341305	2.51313111005001e-05	0.0113498622589532	0.004756154661278	0.00364241259643789	0.00114349076544579	0.00428374355623321	0.000343236337286907	0.000264357940651642	0.000548042802142847	0.00267332653276584	0	0.00911944984302586	0.0169790817712578	0.00646821098241813	0.00669849321199463	0.0161525737082806	0.000692950144060688	0.00819006954068192	0.00365258568417405	0.00123627372554723	0.00292126713888584	0.00427677163473025	1.74067433723825e-05	0.00901103462589505	0.00513214999196308	0.0137820029173583	0.00490465881432014	0.000576805220087242	0.000654826183856811	0.000110633236990223	0	0.00015556736715195	0	8.16433166780967e-05	0	0.00487510446652428	0	0.00345943533087825	0.000186167737131155	1.65152766308836e-05	0.000398872520342499	0	7.6484760411488e-05	0.00149953942717594	0	0	0.000177570330534487	0.000260247234873129	0.000246162108937922	0.000196573076041018	0	0	9.50254192996627e-05	0	0	0.000127779197546639	0	5.32396315817495e-05	9.52834683182468e-05	0	0	0.00010584250635055	0	0.00034611657206147	0	2.95072292711714e-05	0	0.000354505169867061	4.75025532622378e-05	0	0	3.90068847151522e-05	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	0.00297848736253135	0.00103654964171436	0	0.00264272830236168	0	0	0	0.00481444589175798	0.00105415071845391	0	0.00329481190066388	0	0.0116366128193089	7.43485210840014e-05	0.0131269614515022	4.54179014658628e-05	0.00886970945024669	0.00174944600876389	2.7880781777121e-05	1.11080255484588e-05	0	0.00049079754601227	0.00185188953784163	1.17236043049075e-05	0	0.00329765500088826	0.00127403289321288	0	0.000101928486973539	0	5.76103237700196e-05	0	0.00202305467678647	0.00417768244625131	0	0	0.000279700720229355	0.00420136260408781	0	0.00356841737708548	0	0.000838176896546986	9.11639355470976e-05	0.00193185809624166	0.00361622631438484	0.0040744424604839	0.00531826028846689	3.88345744216076e-05	2.79084046160501e-05	0.00254267687957629	0.00404164398790981	0.0043957577449065	0.00176988624198912	0.000407083248524323	0.000197472353870458	3.42231348391513e-05	1.32025401687285e-05	0.0016620986472058	0.00172085142433549	0.00421307222688174	0	0.00686868066013092	0	0.00015308543698238	2.49875062468766e-05	1.45872536577539e-05	0.00164463847855989	0.00200009434407283	0	0	0.000221610740733901	1.33971035462133e-05	0.000201050488804001	0	0	0	0.00155930558924426	0	0.005364656827225	0.00317229528781971	0.0038500006850535	0	0	0	0	1.0415798683443e-05	1.49186931224825e-05	0	0.00271101547588655	0	0	0.00825394516762417	1.57057373058378e-05	1.19462894824867e-05	0.000174067433723825	0	0	0	0	0.0194852013410721	0.00189554947958551	0.00190842333808134	2.82901437139301e-05	0.0016593852496208	0	0.00241664217367166	0	0	1.32203434645232e-05	0	0.00475503428589159	0	0.00243312237408924	2.94793939036613e-05	3.8242380205744e-05	0	0	0.0040098704503393	0.00220694553664291	0.00277597050531338	0.00821286308911068	3.27621793401697e-05	0	0	0.00199553380529292	0	0	0.000766675185279836	6.65668164420037e-05	5.32396315817495e-05	0	2.26439019971922e-05	0	0.000317527519051651	0.000804289544235925	0.00221514606119341	0.000797937638104591	0.0012393036293892	0	0.00153618906942393	0.000118756383155595	0	0	0.000117020654145457	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	0.000735577850665638	0.000676010635900672	0	0.000587272956080373	0	0	0	0.000421423645697648	0.00135533663801217	0	0.000895008605851979	0	0.00055835437737142	1.23914201806669e-05	0.000382447891474787	0	0.000576320265388454	0.000783085356303837	0	1.11080255484588e-05	0	0.00098159509202454	0.0012820773723519	0	0	0	0.00076111055958172	0	2.03856973947079e-05	0	5.76103237700196e-05	0	0.000868963082646536	0.000885419264727889	0	0	0.00111880288091742	0.0010446631339894	0	0.000298077823861556	0	0.000906879920854116	0	0.000338702393496914	1.33440085401655e-05	0.00159382602130694	0.000751795957008409	9.70864360540189e-06	4.18626069240752e-05	0.000316515794138128	0.000358999895774224	0.000578126868944619	0	0	0.000617101105845182	0	3.96076205061854e-05	0.00117777851159617	0	0.00122881273284051	0	0	0	0.000352096505059474	0	0	0.000926978051551941	0	0	0	0	0	2.51313111005001e-05	0	0	0	0.00145535188329464	0	0.000711897588446919	0.000925252792280748	0.000479537451874991	0	0	0	0	0	0	0	0.00121570200712401	0	0	0.00138171769325867	0	0	5.22202301171474e-05	0	1.14813198925348e-05	0	1.22310693623944e-05	5.40754893831789e-05	0.000608873469200193	0.000401045484089558	0	0.0001037115781013	0	0.000195943960027432	0	0	0	0	0.000395606441403705	0	0	0	0	0	0	0.000308451573103023	0.000253671900763552	0.00125786163522013	0.000358053976636978	0	0	0	0.000617665225447807	0	0	0	3.32834082210018e-05	0	0.000190566936636494	0	0	0	0	0.000103834971618441	0.000306899091578689	0	0	0.000118168389955687	0.000380020426097903	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	0.00108527879606406	0.000856280138807517	0	0.000576785939007509	0	0	0	0.000523586953745562	0.00126749074480768	0	0.00124907794443078	0	0	0	0	2.27089507329314e-05	0.00118075371445439	0.000749762575184525	0	0	0	0.00117791411042945	0.00144488084820611	0.000668245445379727	0.00048803573013103	0.000333096464736188	0.000910023495152057	0	6.11570921841236e-05	5.19406318577866e-05	0	0	0.000787497793648423	0.00103506759116077	0	0	0.00111880288091742	0.00143073429220288	0	0.000298077823861556	0	0.00118169201808264	0	0.000213257062572131	0	0.0021690414274929	0	0	1.39542023080251e-05	0.000369268426494482	0.00077590300054429	0.000837287189506001	0	0	0.000283866508688784	0	0	0.00171713502625235	0	0.00122881273284051	0.000649350649350649	0	0	0.000214319611775332	0.000499750124937531	0.000175047043893046	0.000807367980383948	0	0	8.93112317805087e-05	0	0.000334927588655333	0	0.000716253443526171	9.85731536016166e-05	2.86804141451803e-05	0.00162860805987733	0.000121009704978339	0.00153820728932281	0.000951688586345912	0.000630249222464274	3.517534911534e-05	0	0.000672746299895351	0.000724440822240333	7.29105907841013e-05	0.000223780396837237	0.000861841282197417	0.00116707392683905	0.000711637139967789	0.000144370975659053	0	0.000204174584975892	5.97314474124337e-05	0.000121847203606677	0.000518869556193573	0.000172219798388023	0.000519759234109619	9.78485548991548e-05	1.80251631277263e-05	0.000838637042483285	0.000304241401723113	0	0.000777836835759752	0	0.000326573266712387	0	0	1.32203434645232e-05	0.00100435219283562	0.000411120419497968	0	0	0	0	0.000192797926351192	0	0	0.000177570330534487	0.00225547603556712	0.000492324217875845	0	0	0	0.000807716064047133	0	0	0	3.32834082210018e-05	0	0	0	0	0	0	0.000276893257649176	0.00104345691136754	0	0	0.000472673559822747	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	0	0.000135202127180134	0	2.09740341457276e-05	0	0	0	3.8311240517968e-05	0.000376482399447826	0	0.000304893041553971	0	0	0	0	1.13544753664657e-05	1.40565918387428e-05	0.000466518935670371	0	0	0	0.000245398773006135	0.00026455564826309	0	0	0	4.96376451901122e-05	0	1.01928486973539e-05	0.000895975899546818	0	0	0.000380171348657859	6.23534693470345e-05	0	0	6.99251800573386e-05	6.81302043906132e-05	0	0.000110714620291435	0	0.000425958750704206	1.13954919433872e-05	0	0	0.000707035603436912	0	0	0	0	2.3161283598337e-05	3.98708185479048e-05	0	0	3.70260663507109e-05	0	5.28101606749139e-05	0.000506334687228258	0	0.000731436150500302	0	0	0	0	7.49625187406297e-05	0.000685600921914431	0.000343878954607978	0	0	0.00160760217204916	0	6.69855177310665e-05	0	0.000165289256198347	0.000998053180216368	0.000774371181919867	0.00034651235316539	0.000532442701904693	5.08498277462085e-05	0.000409754808010046	0.000191814980749997	0.000809033029652819	0	4.98330592515075e-05	9.05551027800417e-05	0.000354137155237064	0.00122333283604356	9.73046608932568e-05	0.000547065903205806	1.24848621046981e-05	0.000447550024543066	0	0.000769581127986053	0.00113489750083624	1.74067433723825e-05	0.000172956518731191	0.000987393510757997	0.000100598561440571	0.00125980014432662	0	0.000516968039886956	4.14874638713335e-05	0	0	0	4.8985990006858e-05	0	0.000650013928869904	0	0	2.32709671413944e-05	0	0	0	0	0.00218504316531351	0	0	0.000101468760305421	0	2.23783735398111e-05	0	0	0	0.000237563548249157	0	0	0	3.32834082210018e-05	0	0	0	0	0	0	3.4611657206147e-05	0.000122759636631476	0	0	5.90841949778434e-05	2.37512766311189e-05	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	0.00138674512830407	0.000856280138807517	0	0.00444649523889425	1.35948991938225e-05	2.26847388419441e-05	0	0.000446964472709626	0.00253498148961536	0	0.00123924268502582	0.000267185770449254	1.26898722129868e-05	2.47828403613338e-05	1.12484673963173e-05	1.13544753664657e-05	0.00441376983736523	0.000566487279028308	2.7880781777121e-05	1.11080255484588e-05	1.25794075099063e-05	0.000785276073619632	0.00217749648955005	0.0587587047761964	0.0627347747641161	2.22064309824125e-05	0.00246533637777557	0	4.07713947894157e-05	0.0532651179701601	0.000172830971310059	0	0.000787497793648423	0.00160871950915349	0	2.01877460381548e-05	6.99251800573386e-05	0.00200605601816805	0	0.000153297166557371	1.14226968987378e-05	0.00171757560767825	4.55819677735488e-05	0.00136735410708013	1.33440085401655e-05	0.00174961352714897	0	9.70864360540189e-06	2.79084046160501e-05	0.000886244223586757	0.000405322462970898	0.00328934253020214	2.85465522901472e-05	0.000305312436393242	0.00127122827804107	0	7.92152410123708e-05	0.000858567513126176	0.000211797098379752	0.00110203046675379	0.00119724025974026	3.07323519468945e-05	1.71062985391221e-05	0.000780735728610137	0.0588205897051474	0.0746867387276997	0.00148017463070391	2.83032218500873e-05	4.03502400839285e-05	0.0771470420120034	0	0.0798199429283389	0.000226181799904501	0.0951239669421488	0.0738189704034106	0.0499899618550492	0.000970234588863093	0.054284953653283	0.00527566962866913	0.0014010970854537	0.000986477043857125	0.0514615357557424	1.22491976775521e-05	0.0740270095181143	0.0676144767424311	0.0707961836513624	0.055721318812472	0.0870459695019391	0.0015439415490475	0.059003458306803	0.0495481188461872	7.27219838557196e-05	0.0625402459518462	0.0509150857743585	0.000261101150585737	0.0727109204745927	0.0546166387287883	0.0778968194088158	0.064946978314314	1.80251631277263e-05	0.000493991682558647	0.00161801109098201	2.82901437139301e-05	0.00277428471420978	0	0.00186146762026061	0	0.0364472095830625	1.32203434645232e-05	0.0150652828925343	0.00193149027273573	1.65152766308836e-05	6.64787533904164e-05	4.4219090855492e-05	0	0.0825603564619438	0	0	0.00322163313969712	0.000607243548037302	0.00313297229557356	0.00460308619729384	0	1.5042796756773e-05	0.000475127096498313	0	8.13140348024069e-05	0.000255558395093279	3.32834082210018e-05	0	9.52834683182468e-05	0	0	0	0.000134048257372654	0.00138446628824588	0	0	0	0.00265878877400295	2.37512766311189e-05	0.000122414004162076	0	0	0.000137924693117558	0.000344115622849277	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	0.000241173065792012	0.000135202127180134	0	0.000272662443894459	0	1.1342369420972e-05	0	0.000178785789083851	0.000715316558950869	2.27738556137554e-05	0.000393410376198672	3.81693957784648e-05	0.0183749349644049	1.23914201806669e-05	0.0208659070201685	0	0.000281131836774856	0.000316566420633466	0	0	2.51588150198126e-05	0.000294478527607362	0.000417183906876412	0.0395319937161481	0.0346505368393031	0.027780245158998	0.00031437175287071	0	1.01928486973539e-05	0.0395657763176689	0.000172830971310059	1.33908246069793e-05	0.000529524378487733	3.74120816082207e-05	3.87521798101143e-05	0	6.99251800573386e-05	0.00012112036336109	0	8.5165092531873e-05	0	0.000219849677782816	0	6.27226654623915e-05	0.00445689885241527	0.000790921183505698	0.0126969983850309	0	1.39542023080251e-05	0.0005802789559199	0.000104225776192517	0.000239224911287429	0.000471018112787428	0.0104823936495013	0.000197472353870458	2.28154232261008e-05	0	0.000462305583991018	0.000238271735677221	0.00055589147438023	0	0.0116014628599527	1.71062985391221e-05	9.18512621894279e-05	0.0479260369815092	0.0438492844952081	0.000194366365647988	0.00181140619840559	0	0.0476028865390111	0.00243771814807291	0.051310906581997	6.28282777512503e-05	0.0376308539944904	0.0460829493087558	0.050592250552098	0.000589071000381164	0.0424018006244101	0.000533923191335189	0.000356883219879717	0.000287722471124995	0.0429491012698301	0	0.0304479992026711	0.0476319840623019	0.0366011165736189	0.0421303893778905	0.0528225301991965	0.000389024642279684	0.0262306952819706	0.048811826870326	0.0196349356410443	0.0395470465360996	0.0383236966598175	0.000226287663840972	0.0617108858832889	0.034776917954488	0.0536357996747313	0.0351154001394342	0.00585817801651105	0.000459527146566183	5.53166184951114e-05	0	0.0001037115781013	0	1.63286633356193e-05	0	0.028832760702015	0	0.0129449838187702	0.00020943870427255	0	0.00273892463968516	4.4219090855492e-05	0.000229454281234464	0.0413230222146055	2.86911114936593e-05	0.00832819247378162	0.000608812561832526	0.000737367165473867	0.0002014053618583	0.0024899256298529	0	0	0.000332588967548819	0	8.13140348024069e-05	0	3.32834082210018e-05	0	9.52834683182468e-05	2.26439019971922e-05	0	0.00010584250635055	0	0.000553786515298353	0	0.000265565063440543	0	0.000413589364844904	7.12538298933568e-05	0	1.91776618594661e-05	3.90068847151522e-05	4.59748977058526e-05	0	0.000211148648648649	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	4.82346131584025e-05	0.000180269502906846	0	7.34091195100466e-05	0	0	0	0.000102163308047915	0.000614921252431449	0	0.000481927710843373	0	0.000989810032612972	0.000123914201806669	0.00077614425034589	0	0.000787169142969596	0.000433196154551059	0	0	0	0.000147239263803681	0.000620688251694174	0	0	0.00263146207141588	0.000430192924980972	0	7.13499408814776e-05	0	0	0	0.00187370164695659	0.000224472489649324	0	0	0.000209775540172016	0.000151400454201363	0	0.000110714620291435	0	0.00020610907292139	1.13954919433872e-05	7.52671985548698e-05	0.00056044835868695	0.000778937529210157	8.35328841120454e-05	9.70864360540189e-06	1.39542023080251e-05	0.000105505264712709	5.79032089958425e-05	5.98062278218572e-05	0.000471018112787428	0.00244249949114594	8.63941548183254e-05	0	1.32025401687285e-05	0.00114475668416824	0.00405061950651276	0.000663168776453607	0	0.0011370970220351	0	4.5925631094714e-05	2.49875062468766e-05	0	5.98050355839962e-05	0.00111326005943677	0	0	9.23378086391254e-05	0	1.25656555502501e-05	0	0	0	0.000866280882913476	0	0.000254249138731043	0.000422972705042628	9.59074903749983e-05	0	0	0	0	0	0	0	0.000133727220783642	0	0	0.00109082975783579	0	0	1.74067433723825e-05	0	0	0	0	0.000288402610043621	0.001263699653057	0.000110633236990223	0	3.88918417879876e-05	0	0.000195943960027432	0	0	0	0	0.000116354835706972	0	0.000319098016273999	0	0	0	0	0.000308451573103023	5.07343801527105e-05	0.00108436347863804	0.000469945844336034	3.27621793401697e-05	0	0	0.000190050838599325	0	0	0.000127779197546639	0.000299550673989016	0	0	4.52878039943843e-05	0	0.000317527519051651	0	0.000276893257649176	6.13798183157378e-05	2.95072292711714e-05	0	0.000118168389955687	7.12538298933568e-05	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	0.00307495658884816	0.0104105637928703	3.96943534782177e-05	0.00478207978522589	0.00715091697595062	0.0064084387228492	0.00800253904921675	0.00220928153653615	0.0194892388780824	0.000136643133682532	0.0136119990164741	0.000400778655673881	0.00969506237072193	0.00314742072588939	0.0109785041788056	0.00250933905598892	0.00590376857227197	0.0164781152634999	0.00578526221875261	0.00916412107747848	0.00233976979684257	0.00785276073619632	0.0211034005576019	0.0901427935004338	0.0796237688189535	0.0144452833540593	0.0144445547503226	1.49613249749398e-05	0.00432176784767807	0.0804300684317825	0.000633713561470215	0.00484747850772651	0.0201626590270329	0.00476380505811343	0.00745979461344701	6.05632381144645e-05	0.00559401440458709	0.00546555639666919	0.00404651360906419	0.00302336078488149	0.0124278942258267	0.0125726534482048	0.00429610046265697	0.00180641276531687	0.045809981318388	0.0158304073244095	0.00300718382803364	0.00180580771060475	0.00114424458925806	0.00162478107657572	0.00298780558418548	0.00531278657150831	0.0134454261286593	0.00356197842458783	0.00177725118483412	0.00134610997033995	0.00124103877586048	0.0168411319882442	0.00135020650217092	0.0155844662466598	0.00241477272727273	0.00233565874796398	0	0.0016533227194097	0.0767366316841579	0.0876548072294429	0.0109592727707673	0.0368507948488136	4.03502400839285e-05	0.0638932552157759	0.00125579419749211	0.0844285465482363	0.00635822170842653	0.0565564738292011	0.0945562975923507	0.0898844179309949	0.0126130496552202	0.082407609090249	0.0092673811067465	0.0122662084462362	0.00830284845246414	0.0499841710928981	0.0089786618976457	0.0424079334230328	0.0872800265628302	0.0890029997500208	0.0583917648813964	0.0649995134766955	0.018174745006504	0.0871942769392112	0.0634799179972858	0.00636317358737546	0.0503840052771277	0.0906962297510393	0.00102699785897057	0.0559860251132865	0.0869135915864888	0.0861626678738494	0.111828667180372	0.00456036627131476	0.0193001401557797	0.00246158952303246	0.000480932443136811	0.00305949155398836	0.000950765751875835	0.000979719800137161	0.0027708703374778	0.0864982821060451	0.0109596647320897	0.0345943533087825	0.00366129883024605	0.00384805945499587	0.0477184491836409	0.000132657272566476	0.000611878083291904	0.109873396028363	0.00649853675331382	0.00431832202344232	0.00471829735420208	0.00386033398395142	0.00456518820212147	0.00820692592471251	0.00012101263371896	0.000556583480000602	0.00579655057727942	3.72932555147402e-05	0.00227679297446739	0.00856120623562484	0.00036611749043102	0.00143747005270724	0.000190566936636494	0.00686110230514922	7.94255941034439e-05	0.000740897544453853	0.000625558534405719	0.00280354423369791	0.00110483672968328	0.000501622897609914	0.000518134715025907	0.0040768094534712	0.000237512766311189	0.000110172603745869	5.75329855783983e-05	0.000136524096503033	0.000275849386235116	0.00103234686854783	0.000633445945945946	0.00179075077226127
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.0119380667567046	0.00635449997746631	0	0.0230714375603003	0.0495534075614829	0.038121703623887	0.0531273378522364	0.00950118764845606	0.0348999184288135	2.27738556137554e-05	0.0102581755593804	3.81693957784648e-05	0.0271182569191528	0.0249191459833211	0.0252978031743175	0.0291810016918168	0.0356053471275355	0.0382878755060897	0.0548136169738199	0.0552846431546793	0.034228567834455	0.00441717791411043	0.0427562628462118	1.17236043049075e-05	0	0.0500977082963226	0.0559085343657964	0	0.048670852529865	0	0.00138264777048047	0.0397305766089076	0.0360483903816649	0.0139422357459969	0.0402635148227088	2.01877460381548e-05	0.00237745612194951	0.0135806207418622	0.00621885249393023	0.0247660089082687	0.0836598320863556	0.0397240886543826	0.0539234678761082	0.0103617843343871	0.0613557512676808	0.0443035699306146	0.0361975831152197	0.0220192036970515	0.0147914544465066	0.00774408642991285	0.0245741218978356	0.0181412224392967	0.0307589100926336	0.00244249949114594	0.00319658372827804	0.0148642482318047	0.0184175435353762	0.0389547490891479	0.008974902043842	0.0432034952895512	0.0347402597402597	0.0305172254832662	1.71062985391221e-05	0.00803698544157494	4.99750124937531e-05	2.91745073155077e-05	0.0212457388912146	0.034388414547856	0	0	0.0134259173761288	0	0.055879470231962	0	1.23216442002021e-05	0	0.00848955265255206	2.42019409956679e-05	0.0280818173728437	0.0373141233229793	0.00397331031553564	3.517534911534e-05	0.0637693231093363	2.49165296257537e-05	6.03700685200278e-05	2.08315973668861e-05	1.49186931224825e-05	0	0.0327266980317785	1.24848621046981e-05	0	0.00410879208784816	0	4.7785157929947e-05	0.0165015927170186	3.45913037462382e-05	3.44439596776045e-05	6.70657076270476e-05	2.44621387247887e-05	0.0391146039871661	0.0472279024883395	0.0158343820442256	0.00192372977254724	0.0138843875183116	0.0141458526056121	0.0125730707684269	0.0413499111900533	4.64295663478503e-05	0.0550627305297392	0.000446378752371387	0.0147150082224084	0.0271676300578035	0.0259533053236186	0.000309533635988444	0.0253164556962025	6.42659754503974e-05	0.054140127388535	0.00215916101172116	0.021638213135131	0.00199522880069399	0.0133375106297274	0.0197392130524522	4.84050534875841e-05	0.00594190471892534	0.0116406138642087	0	0.0298422507724833	0.0226169179657552	0.00872025295390248	0.00223606452643348	0.000190566936636494	0.0269915311806531	0	0.0164055884843353	0.0168007149240393	0.00972587567492732	0.00116621654799902	0.0136323399232812	0.0590673575129534	0.000768094534711965	0.000427522979360141	2.44828008324152e-05	0	0.000448579174224251	0.000275849386235116	0	0.000211148648648649	4.47687693065318e-05
